Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
6420000,1.3368636,418.4788732394366,60.96045,233.4004819829699,233.4004819829699,101.98789,0.029376581,0.00020392328,0.16797441,0.003401922,1.0
6450000,1.3368328,573.1132075471698,63.664722,304.5693771074403,304.5693771074403,91.108406,0.027697055,0.00020345536,0.16781847,0.0033941406,1.0
6480000,1.3370792,571.0181818181818,64.67079,323.64920919081743,323.64920919081743,87.669846,0.02766719,0.00020297532,0.16765842,0.0033861557,1.0
6510000,1.3369638,525.8867924528302,63.56737,287.3211013057776,287.3211013057776,99.047935,0.028838553,0.00020250173,0.16750056,0.0033782786,1.0
6540000,1.3371979,482.5806451612903,64.44202,264.6219616397735,264.6219616397735,96.876015,0.023038305,0.00020219399,0.16739799,0.00337316,1.0
6570000,1.3371451,444.05970149253733,63.646107,246.57595347646458,246.57595347646458,106.17827,0.028284006,0.00020172351,0.16724119,0.0033653334,1.0
6600000,1.3368814,484.5806451612903,64.55472,273.9539212844064,273.9539212844064,106.16871,0.026561169,0.0002012501,0.16708332,0.00335746,1.0
6630000,1.3368006,575.377358490566,65.93724,323.2179516846279,323.2179516846279,97.54494,0.02774874,0.00020077854,0.16692616,0.0033496157,1.0
6660000,1.33701,506.6551724137931,66.398964,287.4510460228756,287.4510460228756,92.11387,0.029166864,0.00020031362,0.16677125,0.003341883,1.0
6690000,1.3369482,474.57142857142856,63.613968,266.43857645610024,266.43857645610024,103.50169,0.026736658,0.00019984084,0.16661361,0.0033340184,1.0
6720000,1.3368326,547.3818181818182,67.5148,304.17539112784647,304.17539112784647,91.97412,0.02458219,0.00019936946,0.16645642,0.0033261771,1.0
6750000,1.3367472,579.9038461538462,67.950584,325.89204560793365,325.89204560793365,85.18612,0.027995147,0.00019904748,0.16634911,0.0033208223,1.0
6780000,1.3364788,558.5,68.73439,318.0629194047716,318.0629194047716,94.13806,0.027567383,0.00019858111,0.16619371,0.003313065,1.0
6810000,1.3362589,493.35,65.90505,277.0224015593529,277.0224015593529,98.410355,0.025780525,0.00019811031,0.16603671,0.0033052333,1.0
6840000,1.3362207,477.92063492063494,66.62081,274.850206850067,274.850206850067,103.572685,0.028169442,0.00019764598,0.16588199,0.0032975106,1.0
6870000,1.3365444,438.4492753623188,66.89126,240.5372560888097,240.5372560888097,99.41152,0.025149615,0.00019717737,0.16572578,0.003289716,1.0
6900000,1.3368807,502.135593220339,68.20726,282.17052167148915,282.17052167148915,103.05632,0.025303591,0.00019670703,0.165569,0.0032818932,1.0
6930000,1.3366241,536.9090909090909,68.31087,298.41946470087225,298.41946470087225,99.150955,0.024474535,0.00019623729,0.16541243,0.0032740806,1.0
6960000,1.3365637,510.5211267605634,68.50705,260.7748455774216,260.7748455774216,102.747894,0.025580805,0.00019577103,0.165257,0.003266324,1.0
6990000,1.3367236,521.1086956521739,69.38929,311.269264433119,311.269264433119,82.26586,0.02464983,0.0001953035,0.16510113,0.0032585477,1.0
7020000,1.3366572,473.5079365079365,69.3644,272.6907857410491,272.6907857410491,91.43669,0.031470817,0.00019498602,0.1649953,0.0032532667,1.0
7050000,1.3364824,517.7966101694915,70.97542,287.30624916593905,287.30624916593905,107.593956,0.025670044,0.00019451023,0.1648367,0.0032453518,1.0
7080000,1.3363556,555.377358490566,70.79565,315.6476525900499,315.6476525900499,105.507454,0.024042256,0.00019404807,0.16468272,0.0032376652,1.0
7110000,1.3361698,470.22222222222223,70.72784,273.3327284616137,273.3327284616137,105.22197,0.024296481,0.00019357575,0.16452524,0.003229809,1.0
7140000,1.335815,447.089552238806,68.295425,244.7351502411401,244.7351502411401,99.3743,0.025542762,0.00019311189,0.16437058,0.0032220928,1.0
7170000,1.3356612,566.377358490566,70.473976,315.71629372182883,315.71629372182883,98.16498,0.028330792,0.00019264902,0.16421632,0.0032143951,1.0
7200000,1.3357228,494.1475409836066,70.07951,275.77438531156446,275.77438531156446,98.925255,0.02445042,0.00019218413,0.1640614,0.0032066624,1.0
7230000,1.3357615,544.3214285714286,71.956604,318.7707470351999,318.7707470351999,109.38808,0.026777267,0.00019172026,0.16390675,0.0031989464,1.0
7260000,1.3356816,662.0666666666667,72.3929,383.4158625188081,383.4158625188081,82.95306,0.027030377,0.0001912425,0.16374746,0.0031910005,1.0
7290000,1.3353628,524.2142857142857,73.35936,299.4896555287497,299.4896555287497,97.95432,0.027930494,0.00019093096,0.16364369,0.0031858175,1.0
7320000,1.3352776,603.92,73.64131,354.3673310852051,354.3673310852051,93.98016,0.024016697,0.00019046168,0.16348723,0.003178012,1.0
7350000,1.3350459,572.0377358490566,72.94992,323.07149643268224,323.07149643268224,95.14053,0.026030235,0.00018999439,0.16333146,0.003170238,1.0
7380000,1.3350186,606.72,75.8835,354.8031259775162,354.8031259775162,88.51475,0.02453564,0.00018952545,0.16317514,0.003162439,1.0
7410000,1.3347919,527.4363636363636,73.793045,304.04910770215486,304.04910770215486,106.35784,0.025095817,0.00018905922,0.1630197,0.003154683,1.0
7440000,1.334753,541.561403508772,74.12636,308.2105371952057,308.2105371952057,99.41879,0.024629666,0.00018858582,0.16286191,0.0031468095,1.0
7470000,1.3347558,533.574074074074,73.713425,312.0602652809837,312.0602652809837,102.87932,0.025270654,0.00018812002,0.16270667,0.0031390616,1.0
7500000,1.3348062,655.9565217391304,76.49827,373.11011060942775,373.11011060942775,90.819046,0.025667159,0.00018780812,0.16260272,0.0031338732,1.0
7530000,1.3345506,574.4716981132076,75.07081,337.5486892072054,337.5486892072054,88.387024,0.027303044,0.00018733784,0.16244595,0.0031260515,1.0
