Steps,Policy/Entropy,Environment/Episode Length,Policy/Extrinsic Value Estimate,Environment/Cumulative Reward,Policy/Extrinsic Reward,Losses/Value Loss,Losses/Policy Loss,Policy/Learning Rate,Policy/Epsilon,Policy/Beta,Is Training
17490000,1.2841799,909.939393939394,358.01642,1732.9480791200292,1732.9480791200292,60.619072,0.017771315,3.783903e-05,0.11261298,0.00063938764,1.0
17520000,1.2841038,918.15625,357.90228,1764.5795954614878,1764.5795954614878,136.65805,0.01588637,3.7366946e-05,0.11245562,0.00063153537,1.0
17550000,1.2840183,853.0857142857143,349.9113,1613.5568962267466,1613.5568962267466,218.08937,0.015697746,3.7057045e-05,0.112352334,0.0006263808,1.0
17580000,1.2839466,921.4848484848485,356.7693,1757.0039523081346,1757.0039523081346,141.7685,0.014119936,3.658575e-05,0.11219522,0.00061854156,1.0
17610000,1.2838482,901.060606060606,352.82538,1720.9577191056628,1720.9577191056628,38.93545,0.015547071,3.610899e-05,0.112036295,0.0006106112,1.0
17640000,1.2837762,824.3888888888889,345.34973,1570.4039333760738,1570.4039333760738,191.25049,0.015361736,3.5641828e-05,0.11188057,0.00060284085,1.0
17670000,1.2837666,903.6764705882352,358.28568,1725.832896842676,1725.832896842676,300.99408,0.016921138,3.517665e-05,0.11172554,0.0005951036,1.0
17700000,1.2837085,881.1176470588235,350.22202,1682.692001423415,1682.692001423415,85.11959,0.017125808,3.4703717e-05,0.11156787,0.000587237,1.0
17730000,1.2836312,835.5142857142857,366.30228,1587.789283146177,1587.789283146177,245.70847,0.016342921,3.4237288e-05,0.111412376,0.00057947874,1.0
17760000,1.2836019,843.5365853658536,353.2308,1571.019829497144,1571.019829497144,347.46524,0.017946642,3.377299e-05,0.11125761,0.0005717558,1.0
17790000,1.2836064,778.9090909090909,352.71994,1526.77334856987,1526.77334856987,314.32944,0.016642477,3.330906e-05,0.111103006,0.00056403934,1.0
17820000,1.2835609,887.0,357.01752,1698.6270168230815,1698.6270168230815,234.40642,0.021535788,3.2990243e-05,0.110996716,0.0005587361,1.0
17850000,1.2834287,903.5151515151515,367.27997,1732.539514138843,1732.539514138843,151.47865,0.016128125,3.2513046e-05,0.11083766,0.0005507987,1.0
17880000,1.2833271,938.21875,374.60156,1801.683006286621,1801.683006286621,301.9915,0.013905376,3.2030377e-05,0.11067676,0.0005427703,1.0
17910000,1.2832834,897.7878787878788,368.4579,1717.4697480183659,1717.4697480183659,165.71461,0.01871507,3.1563934e-05,0.11052127,0.0005350119,1.0
17940000,1.283252,902.939393939394,374.64523,1732.5105710752082,1732.5105710752082,126.3196,0.014025561,3.109082e-05,0.110363565,0.0005271426,1.0
17970000,1.2832527,906.8235294117648,364.4551,1727.3201896746953,1727.3201896746953,221.57166,0.014824893,3.062295e-05,0.11020761,0.0005193602,1.0
18000000,1.2832044,915.5806451612904,369.71384,1766.4792938232422,1766.4792938232422,122.62376,0.017638693,3.0140434e-05,0.1100468,0.00051133434,1.0
18030000,1.283171,844.2222222222222,357.2939,1613.5886006885105,1613.5886006885105,232.64899,0.017941302,2.9828128e-05,0.10994268,0.00050613965,1.0
18060000,1.2830962,898.1515151515151,358.0841,1720.372986157735,1720.372986157735,195.78024,0.016777348,2.9352574e-05,0.10978417,0.0004982295,1.0
18090000,1.2830502,934.8125,371.05438,1801.2771476358175,1801.2771476358175,63.924515,0.014207867,2.8876197e-05,0.10962536,0.0004903059,1.0
18120000,1.2830231,796.65,341.08887,1539.2563677704013,1539.2563677704013,211.96548,0.014916534,2.839705e-05,0.10946567,0.00048233604,1.0
18150000,1.2830083,838.9117647058823,355.13483,1580.8547759764904,1580.8547759764904,333.5779,0.017072918,2.7931417e-05,0.109310426,0.00047459098,1.0
18180000,1.2829356,912.3513513513514,365.4595,1729.4271632324565,1729.4271632324565,133.35194,0.015378532,2.7464015e-05,0.109154634,0.0004668166,1.0
18210000,1.2828699,926.2142857142857,364.3311,1801.2738011479378,1801.2738011479378,70.23097,0.01620715,2.699077e-05,0.10899688,0.00045894485,1.0
18240000,1.2828224,935.71875,381.93597,1799.8694682121277,1799.8694682121277,103.5698,0.013705915,2.6672607e-05,0.108890824,0.00045365276,1.0
18270000,1.2828062,874.5294117647059,371.06992,1679.641123645446,1679.641123645446,309.05396,0.017855309,2.6193873e-05,0.10873126,0.00044568992,1.0
18300000,1.2827466,849.8529411764706,374.38992,1634.8373499325344,1634.8373499325344,355.88635,0.019867428,2.5717172e-05,0.108572334,0.00043776067,1.0
18330000,1.2826973,854.6153846153846,354.42413,1661.3575357658522,1661.3575357658522,214.35814,0.017683774,2.5248006e-05,0.108415976,0.00042995694,1.0
18360000,1.282654,869.483870967742,354.7954,1654.3377337796348,1654.3377337796348,259.22208,0.013779205,2.4769824e-05,0.10825658,0.00042200333,1.0
18390000,1.2825825,895.7777777777778,372.32004,1759.0136246247725,1759.0136246247725,126.6956,0.020764222,2.430554e-05,0.108101815,0.00041428057,1.0
18420000,1.2825295,897.3870967741935,363.06213,1686.0149758002337,1686.0149758002337,197.42163,0.01422072,2.3841176e-05,0.107947044,0.00040655668,1.0
18450000,1.2824832,804.3243243243244,346.89532,1542.2891048772915,1542.2891048772915,191.83739,0.013209176,2.3526702e-05,0.1078422,0.0004013258,1.0
18480000,1.2824364,937.65625,372.99884,1811.5149871595204,1811.5149871595204,206.14542,0.018056251,2.3049724e-05,0.10768321,0.00039339223,1.0
18510000,1.2823753,793.078947368421,349.25662,1518.538849794551,1518.538849794551,495.96524,0.016301407,2.2570528e-05,0.10752347,0.00038542144,1.0
18540000,1.2823231,809.25,347.08594,1558.2865370578236,1558.2865370578236,207.50908,0.013755469,2.2105916e-05,0.1073686,0.0003776934,1.0
18570000,1.2822536,956.34375,373.82635,1849.4751329645514,1849.4751329645514,59.298374,0.018484952,2.1629789e-05,0.107209906,0.0003697739,1.0
18600000,1.2821829,921.53125,370.38116,1779.3103086650372,1779.3103086650372,96.71591,0.017490711,2.116622e-05,0.107055396,0.00036206323,1.0
18630000,1.2821426,880.4117647058823,383.1656,1697.111936681411,1697.111936681411,340.61197,0.015774677,2.0701329e-05,0.106900424,0.0003543306,1.0
18660000,1.2820988,852.8857142857142,370.80283,1641.0414444174085,1641.0414444174085,180.12273,0.015953707,2.0385134e-05,0.10679503,0.00034907105,1.0
