,step,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,seed11,seed12,seed13,seed14,seed15,seed16,seed17,seed18,seed19
10,10,-1.4304710984629692,-2.0251731787555363,-1.3208354174500494,-1.9873987955658317,-3.067455987643656,-1.3785579190404493,-1.435525250013028,-1.50504390871939,-2.207460938061792,-1.803111288409771,-1.724883292758046,-2.523073498469251,-1.5131950164164105,-2.018812316084639,-1.863354722985774,-1.4756414577304056,-1.706224432398501,-3.05140303818483,-1.7548720128359598,-3.0657403823051737
11,11,-1.4598963961044267,-2.1047148463894385,-1.3333866300265076,-2.0512354328670797,-3.1313552701684966,-1.4023233957355847,-1.4935563701458336,-1.487759513832296,-2.322572818175914,-1.8484603263476787,-1.7381615662904057,-2.6489444350460447,-1.5802590312893587,-2.0739659327338704,-1.9037774541925234,-1.5312014425749965,-1.7770565165356895,-3.242633735038958,-1.848802782325391,-3.142108348439513
12,12,-1.5257891494311366,-2.1567524812076386,-1.3735381978998684,-2.154513574747356,-3.3440286452319037,-1.4663508266251826,-1.5389808940950696,-1.6183820900752945,-2.4026176396434074,-1.8954448075965198,-1.8796402614768595,-2.781925011381163,-1.5848668082285127,-2.1269889924162313,-1.9741795447312886,-1.6354154843869537,-1.833567745843532,-3.2505678014430583,-1.913937873260695,-3.3011343704391933
13,13,-1.5567433847398047,-2.232223852764192,-1.412231144869006,-2.2352902392123646,-3.417310772567169,-1.528424278936004,-1.6186671630736806,-1.6497226110023746,-2.5116187703406787,-1.9585311574176947,-1.9224280275997865,-2.9160936694455244,-1.6752237790746074,-2.209623723726578,-2.063994740569265,-1.7256283423523453,-1.9285140846576398,-3.402783445136738,-1.9727793996824445,-3.5104914927530935
14,14,-1.663792574760763,-2.3657739262097244,-1.4658729751729975,-2.2936509790811006,-3.531605693080006,-1.5621083043337836,-1.6598669049849604,-1.7575352219303304,-2.649293649353448,-1.9957006925880605,-1.9945546374409564,-3.016686205325595,-1.7436977549762998,-2.3340505984503044,-2.1284776089721844,-1.8135054681183762,-1.9877597562090146,-3.4889626685557733,-2.0641716370752623,-3.596731176581591
15,15,-1.6976764922196619,-2.4296601460357827,-1.5158431865382904,-2.4741126824369033,-3.758031621377935,-1.5885410535419833,-1.7342070128679143,-1.7843933821400266,-2.7211483511991457,-2.07792000787451,-2.0742217238567777,-3.2192990250861975,-1.816342210085411,-2.383461556829542,-2.1978635697662776,-1.8863638597943615,-2.0916189786449837,-3.625352366660257,-2.1625971950640124,-3.7737850922411926
16,16,-1.7586190606957601,-2.5275140480317813,-1.5424079620799145,-2.4774557735428036,-3.8981404333421406,-1.6632096206396156,-1.811610091573518,-1.869823837263254,-2.844225344370923,-2.1752366072184697,-2.134456153557613,-3.3714403101403767,-1.8557659942264573,-2.4414796743243516,-2.2447790490762096,-2.014374027415408,-2.117103358215041,-3.7607596709900784,-2.2570684463156345,-3.9030270320852245
17,17,-1.8222315606613695,-2.6769395224142283,-1.582453274811572,-2.599923007700392,-4.07055700647067,-1.700512978510323,-1.8970528906084623,-1.9491620698840204,-2.916307392122271,-2.2370980841479593,-2.263947140741007,-3.5006902233371444,-1.9228296522798898,-2.494536910934794,-2.266380609591425,-2.1207897303005105,-2.242303434787064,-3.788285563968503,-2.3312836896788522,-4.169497570895567
18,18,-1.8522657790828856,-2.7540912177717187,-1.6040257698984661,-2.7247514701793754,-4.28812274168057,-1.7372279356313753,-1.9760237132853014,-1.9968991266360998,-3.067154505482977,-2.2891270492596485,-2.3278218593457622,-3.6858093362843976,-2.015619889899429,-2.5955720414599077,-2.4038133207862624,-2.2022941180102347,-2.2399415608917197,-3.9567918716847736,-2.4477084887727347,-4.337892823512928
19,19,-1.9547035232907968,-2.8034621828676727,-1.675706822053072,-2.8635014228641875,-4.309410916920639,-1.8148835727108819,-1.9988929112923515,-2.10379896824208,-3.241240047863207,-2.3484564761780757,-2.40038141672289,-3.880368064125087,-2.0439201703958303,-2.638673024860752,-2.415312995797179,-2.363067604010328,-2.398013420465855,-4.143429015008296,-2.5071927614594527,-4.416133656315341
20,20,-2.0546424760365634,-2.999458299009906,-1.7509632145424219,-2.927542430750026,-4.4161980643144,-1.8601489869427033,-2.1543748218672274,-2.1790886755535652,-3.3542521252229816,-2.4295312977251955,-2.579340216269769,-4.054506278165407,-2.1781348812830963,-2.733079958035534,-2.4611851239094396,-2.4605170181109295,-2.4631507841723064,-4.137174891236808,-2.623238351379901,-4.59821791236888
21,21,-2.126592604781853,-3.0638888793988217,-1.7807897812116176,-3.0473965903932645,-4.654648116664091,-1.9388191416530072,-2.23495034945031,-2.2804757217848723,-3.4517643882745173,-2.525837939024612,-2.6625210538039146,-4.1566321005727405,-2.2288060476848037,-2.8139116328555542,-2.581659685768319,-2.5613486878927603,-2.536819316134451,-4.237207824053091,-2.78436738117682,-4.7300404509272065
22,22,-2.2021690561035143,-3.234668236806614,-1.8261750402930181,-3.173055123343269,-4.558475390272969,-1.9891369779150454,-2.367731093487,-2.355402190602295,-3.5649298783660606,-2.5829237377611918,-2.7422995332872064,-4.29255195182942,-2.329250209800565,-2.9535792109336434,-2.620192515659427,-2.686913371829716,-2.6157998276902457,-4.214076254134873,-2.8533016036899643,-4.908646493309129
23,23,-2.2721452404502696,-3.3422900051549878,-1.881591231500249,-3.2228056207680256,-4.787315828466149,-2.118534631253167,-2.473328824871511,-2.495969885443158,-3.6515831527272105,-2.6619379025572933,-2.857628764997337,-4.420759238723898,-2.415780047760473,-3.0871818234080113,-2.7102586035520284,-2.8623842341349186,-2.7217045207979957,-4.394698701327332,-2.953809428046372,-4.8358483003198725
24,24,-2.3373100500217387,-3.4608858998952705,-1.940818503317866,-3.3053912577128823,-4.766809047110774,-2.1497659351119425,-2.5852144794880276,-2.6463897522235467,-3.749415264602456,-2.76943315675166,-3.0145520476848953,-4.497603594037576,-2.5201614777942463,-3.1074776879051256,-2.6971245034598423,-2.986702170226371,-2.8329341042654255,-4.371830608321525,-3.1441332968921656,-4.846408392307892
25,25,-2.4883043517468617,-3.6029698781006085,-1.9987787862134079,-3.471691426246877,-4.811339184289736,-2.219714959145912,-2.693311319455602,-2.7761877453952195,-3.6753536721700124,-2.837138284050809,-3.1166883095898674,-4.55628181444743,-2.6056213517756976,-3.2151080408432873,-2.7827602622944037,-3.198130021883549,-2.890057514380175,-4.3588877229187,-3.2044165164452716,-4.796348209375616
26,26,-2.529066369905461,-3.787908464152446,-2.050549067285979,-3.5279173975789115,-4.718088333130808,-2.281519705319468,-2.8070818025857025,-2.7922382310222993,-3.772428907266184,-2.9808658909614687,-3.1446122058471513,-4.584234877860156,-2.735335158428813,-3.320588142282868,-2.909747717361644,-3.308887018660238,-3.0395738507499437,-4.485067693588761,-3.364925468059075,-4.792956584048348
27,27,-2.6556299789886317,-3.808456389286501,-2.1223456656043904,-3.5810885973923514,-4.790743720354451,-2.364811738731691,-2.9212986784288675,-2.9848524650111665,-3.918515557536374,-3.1036557945088794,-3.3377500325810363,-4.703525905890679,-2.8839556769811416,-3.4624924573719955,-2.934547310550899,-3.539035203931696,-3.1506454489430755,-4.340143507610607,-3.526780866186091,-4.776347515536394
28,28,-2.815435202752077,-4.098292408148167,-2.1769012701027006,-3.6919138884311367,-4.757818177812586,-2.440351743925755,-3.0712798046535243,-3.079616825367311,-3.949537315043381,-3.2198830879177973,-3.4421514713942147,-4.72516917439048,-2.99884271490971,-3.4687614898812362,-3.021583023815395,-3.5527454277392536,-3.1870783280443358,-4.3989424097667476,-3.6177853616832962,-4.714215668500662
29,29,-2.884224829970212,-4.09758669170071,-2.286180806815686,-3.774511631243731,-4.792478421983634,-2.5788145058516916,-3.2778521598216197,-3.22510959408943,-3.85607013155742,-3.267602181576079,-3.6195590689532953,-4.728060902470311,-3.143081619300849,-3.6222484630501457,-3.0935248122897914,-3.732709464277715,-3.3196226314618946,-4.435802068112088,-3.8352373413580763,-4.7081659155700475
30,30,-2.9836340642892223,-4.311312335767923,-2.3258937035440663,-3.8423610779799415,-4.865850206475241,-2.6455924905215555,-3.3401183542739954,-3.2973130915575997,-3.9949114757127195,-3.431184992056406,-3.748136805084025,-4.733024958176853,-3.2710792955131787,-3.723309337701709,-3.1912491045664617,-3.859545215574347,-3.3839724996906457,-4.489570687239847,-3.8986901642761347,-4.711092665746792
31,31,-3.1692586590351515,-4.264794832232914,-2.489196940123486,-3.8481103583113287,-4.769418393273671,-2.7543732523276763,-3.5168895868949055,-3.6268635077289892,-3.901271152066944,-3.5031933714574355,-3.7317753012596095,-4.533072826858564,-3.409030206410612,-3.642448444207277,-3.1845500439501735,-3.9004557275435827,-3.6705484351686635,-4.800424203285631,-4.141574144182011,-4.592996865486761
32,32,-3.283409478811502,-4.414066965627159,-2.548538841832882,-3.8807722675120466,-4.746058847438984,-2.9151347410162844,-3.724459809995411,-3.6760029689696765,-3.9821475719869834,-3.6914055662283887,-3.914931986890912,-4.657012085419543,-3.6050200157260397,-3.705390000949056,-3.25469062237276,-4.066960372404681,-3.6580424886184293,-4.513155264165212,-4.1014789208980895,-4.69499095789107
33,33,-3.3732399500452006,-4.480233538256351,-2.657951414322226,-3.9198177139700925,-4.697956899478371,-2.9797345941488143,-3.854484563020932,-3.8196389595290254,-3.991204202396393,-3.7792919303380654,-3.9703188465650427,-4.609909468983915,-3.749578539336543,-3.8031998384761256,-3.312882834643977,-4.147839509380653,-3.8543151832239833,-4.503130410269633,-4.179930197811769,-4.680805312411846
34,34,-3.5546730619809597,-4.558370953374766,-2.680894762984896,-3.951938592110051,-4.77407582765514,-3.153242073863853,-3.997574894449986,-4.075989550597162,-4.100165534329167,-3.8284398219047984,-3.872124926699367,-4.604270184540492,-3.8819547845341043,-3.844018970520867,-3.3905544642855565,-4.167225472234746,-3.969229470119871,-4.626140691491588,-4.2896784521286815,-4.739774955031593
35,35,-3.693995246319132,-4.608595344706561,-2.770930268020708,-4.03003045368913,-4.8761621463871405,-3.2369963744992605,-4.093765679713069,-4.208394229196728,-4.055885958454053,-3.8841971819692223,-4.017664392421131,-4.675804584842367,-4.087925809815256,-3.8634582236534425,-3.449391676932765,-4.2811840482261525,-3.943439221988839,-4.593883302547374,-4.295516877166292,-4.861430521223854
36,36,-3.851269009383762,-4.645701117687693,-2.843429647229779,-4.026574033006449,-4.902108453534066,-3.325626094663517,-4.168001200154681,-4.244914476782759,-4.1835249894455195,-4.0151780463034346,-4.0689553701203005,-4.58742912512744,-4.160133002979594,-4.038110343357668,-3.426384137524757,-4.200213974847172,-4.153879029531553,-4.774652943902161,-4.226428136234631,-4.754190563773819
37,37,-3.8897315252614457,-4.696166221005146,-3.0029347404689406,-4.015300543685954,-4.889226281651977,-3.47640136144923,-4.315003109402452,-4.096886802252176,-4.192185854576562,-4.055642626677898,-3.9321979629660673,-4.7520361229547055,-4.24665620135064,-4.086159877196844,-3.4874801111644227,-4.2533899001980195,-4.1944781411353835,-4.764147947714316,-4.39518410120811,-4.96212907123329
38,38,-4.078536101773075,-4.69104434533288,-3.070517500642936,-3.97759625304041,-5.098623707644493,-3.6291598268619283,-4.269679350927271,-4.255140569635914,-4.179126826027641,-4.049878614872639,-4.006573800696486,-4.7431866410824695,-4.391739444895191,-4.054134560245438,-3.531228306432208,-4.155416114122778,-4.2735672771554265,-4.812657762370424,-4.42076368600595,-4.998246667561558
39,39,-4.117587684907646,-4.732838020668941,-3.3308441020384123,-4.1044911978570005,-5.047469109523939,-3.796948805364896,-4.3972642645080855,-4.455553863733828,-4.244096515014649,-4.255240343898715,-4.091376338582542,-4.8659336755459766,-4.4677815909171015,-4.040666833420009,-3.582234080000401,-4.22837069857335,-4.345599512443129,-4.787352644961811,-4.394093930792539,-5.063040616051993
40,40,-4.29133552747163,-4.757487861726009,-3.316910227335869,-4.3498144091755595,-5.154322573424211,-4.001609585305563,-4.334036761520026,-4.323767123849249,-4.338572797171016,-4.17179382536653,-4.082070980455633,-4.89986003905968,-4.54703214648044,-4.115591112931609,-3.700225680959191,-4.138034840950518,-4.410649785567287,-4.922662757053725,-4.254620854366486,-5.253955330031835
41,41,-4.301300246128305,-4.849169459870412,-3.4296534980794267,-4.20935075672753,-5.091961103599406,-4.183396632809783,-4.3140959194723605,-4.407916109978657,-4.282641723543905,-4.353511130388725,-4.1950856903618154,-4.982279850871483,-4.4412159198005625,-4.105033706074704,-3.6791289230960866,-4.045074190699236,-4.39668405392912,-4.922931269508581,-4.191200095447389,-5.229526286439867
42,42,-4.392645683857449,-4.733386844483175,-3.614460605947779,-4.202407368530274,-5.1687867101820855,-4.33457642189223,-4.266454932012339,-4.233518531984433,-4.329082066675957,-4.19362673416173,-4.199615154507124,-4.991126192058851,-4.3608852781980545,-4.262497655254904,-3.820495070299581,-4.111380056856449,-4.3982904788439,-4.95594606882908,-4.334079652993235,-5.350767594973193
43,43,-4.332830675398933,-4.79912067059933,-3.7641980863837867,-4.418040718184657,-5.246568058585812,-4.419812452863411,-4.356607888353563,-4.152715339685256,-4.50366385679688,-4.164793042001802,-4.0695828237637715,-5.039674016140433,-4.3633551128852766,-4.4153748284569865,-3.872427050008581,-4.046161335969336,-4.434687064864835,-5.045465208818334,-4.3040624086058,-5.349072104255921
44,44,-4.501434042311154,-4.738723815957643,-3.7614307901412785,-4.457860862480179,-5.334455770689417,-4.5832591991501275,-4.30003087570648,-4.159107044214605,-4.5687073703845895,-4.179765001905056,-4.21159661955346,-5.139915336325731,-4.43380502054456,-4.241906213356584,-3.896110489392946,-4.214906987760057,-4.4820981707563945,-5.0961454049155,-4.171062373275779,-5.1495750369693924
45,45,-4.478909685868928,-4.837595051102617,-3.896106512608711,-4.417722390988659,-5.352443474772621,-4.649012227280627,-4.224622322373099,-4.137873007784167,-4.685065470862551,-4.216713971791878,-4.190828596052933,-5.264012287341509,-4.4036397165164045,-4.3915813723885435,-3.9517343155165134,-4.139544416825333,-4.377766592564472,-5.185369339227221,-4.3039514939400725,-5.235922831637103
46,46,-4.3752989156439,-4.74194851929245,-3.8505559725877543,-4.505875554694251,-5.322635819682838,-4.669658269101343,-4.205842536569711,-4.36064710682264,-4.66976593675491,-4.186705242679765,-4.303033854255101,-5.298052095908794,-4.221827211009017,-4.467454388300632,-3.9987039969080946,-4.299629464317207,-4.460915037811262,-5.256179803889335,-4.372768983906724,-5.350577964130535
47,47,-4.4199417697553445,-4.8810168222719765,-4.076555264332385,-4.439990988283382,-5.415967975477354,-4.81382530351501,-4.3356020563662065,-4.228190051220573,-4.801189551729971,-4.261774576069514,-4.316149054370996,-5.24806988310662,-4.3284209592326315,-4.34969475889405,-4.1257733362677484,-4.319561926590288,-4.464828457612501,-5.279225617628293,-4.461294912170398,-5.35479461635816
48,48,-4.308973089103205,-4.808462098889437,-4.221826620873533,-4.597088189242683,-5.404139240962405,-4.651106340589225,-4.104039013338971,-4.122253860239607,-4.8909143032300575,-4.150178804410149,-4.470098404869038,-5.320717789930556,-4.2422572097520055,-4.499981145770205,-4.303053749554537,-4.372819319721498,-4.5757023593884485,-5.092641052540203,-4.431253932058538,-5.32554164856948
49,49,-4.29989175994094,-4.848447205026451,-4.1218727785068126,-4.6201878572684,-5.385403875806602,-4.686262194641709,-4.2974654179891605,-4.170613901768523,-4.865117915431756,-4.267964839073444,-4.457005399192713,-5.366845169124881,-4.318410578914749,-4.566055389116132,-4.315984502517628,-4.399471802820701,-4.497985719590869,-5.113180571167978,-4.553990458203477,-5.299949731044758
50,50,-4.28743034574993,-4.924973525477574,-4.1413488544163615,-4.6437956601222545,-5.5350053937534405,-4.581587389444737,-4.289764271325317,-4.344719896020261,-4.856628989196478,-4.287922269282337,-4.504499794059111,-5.444294866939173,-4.5061311110483695,-4.618844485901615,-4.3379929694606005,-4.456415546941956,-4.577593655900359,-5.047794499561521,-4.604479200004953,-5.443850622908697
51,51,-4.260874456890739,-4.947943982253774,-4.1774816157600485,-4.733157584471207,-5.46924086756917,-4.643651619596454,-4.409206598325536,-4.426050453344559,-4.92871910533175,-4.417311279180119,-4.59527726004033,-5.442252257887774,-4.515502617749386,-4.761938750816644,-4.433773937705688,-4.553969521398671,-4.521347925084055,-5.286943948854756,-4.567259879595351,-5.304799440120532
52,52,-4.503238330633247,-4.995312776646541,-4.12065874298119,-4.711220673963071,-5.47821896762004,-4.504409028412936,-4.329020824051612,-4.356722899246836,-4.902149390866315,-4.40412717673231,-4.601334269061027,-5.274220773543399,-4.612427494369956,-4.636988824893235,-4.499033084565279,-4.5025604265988735,-4.519882335772741,-5.19238472203027,-4.631595686523099,-5.237072165624221
53,53,-4.244325341924088,-5.0217075864016785,-4.2078204495808365,-4.7202727779702505,-5.413141643059712,-4.615852797081732,-4.46688014987928,-4.385513744041926,-5.10323164686047,-4.394573029611214,-4.713242565821633,-5.391341861166259,-4.647520605119826,-4.828734871503204,-4.521958640579023,-4.6779495692585655,-4.720721326830031,-5.28861733655974,-4.647196718848265,-5.342772335458507
54,54,-4.4172153950726925,-5.036935996163518,-4.25947807585885,-4.884852300846786,-5.463003343796143,-4.5490146566383896,-4.629284001786825,-4.5120686162387225,-5.021339989932313,-4.456422958500844,-4.768544540919594,-5.378260249283529,-4.8087825541815965,-4.824100249164405,-4.6537285449359915,-4.806255125934444,-4.639899590202403,-5.289569201323436,-4.713152197148682,-5.3915705683465145
55,55,-4.399685270649539,-5.1609449017016304,-4.1784974806611,-4.770767082494773,-5.463378428660194,-4.489156967065469,-4.7306280587559115,-4.649610989476541,-4.986179613165641,-4.462689740964146,-4.626104422541674,-5.3360511648682225,-4.718011089121678,-4.783215999877745,-4.685279346695514,-4.906652693891969,-4.868176229483364,-5.330671908310849,-4.933911467911332,-5.37818946526449
56,56,-4.428365650522995,-5.055631652793825,-4.204221855276212,-4.84391512564575,-5.4662388432408235,-4.5143093782546355,-4.620905089760968,-4.605881520125764,-5.032124836659115,-4.482591318483689,-4.766814760069468,-5.391587105374531,-4.992782684811419,-4.674622560858733,-4.700807695881916,-4.929230638959284,-4.794087992554924,-5.136053338677418,-4.836685816448372,-5.301377047139817
57,57,-4.580380336983696,-5.182179302364237,-4.235868562187295,-4.99604281830443,-5.385510412084023,-4.520160120738242,-4.780449550478168,-4.61470334533502,-5.054252290273113,-4.702746449138759,-4.8656217427317845,-5.345059523848662,-4.911505576480673,-4.900963961516084,-4.731320596499853,-4.775294198073982,-4.809941624908338,-5.458856331062219,-4.837474429585737,-5.369530243965883
58,58,-4.47647077387459,-5.198840380751364,-4.187429793095754,-4.83671360884469,-5.358153580269728,-4.6064946264766595,-4.717959284740947,-4.815033292909499,-5.033408519865576,-4.709182916200491,-4.880075065075102,-5.473469254905422,-5.022329581131914,-4.875949016719848,-4.88044749667854,-4.915374567301074,-4.97541741371326,-5.3158944921645785,-4.948928464794287,-5.38842561382572
59,59,-4.563359183000923,-5.218802292860062,-4.169199423838755,-5.015567771509929,-5.407398359052832,-4.665154802702726,-4.799467894482173,-4.77364960078178,-5.091898852981363,-4.64178073132778,-4.868737196040769,-5.405109766508382,-5.019680502873817,-4.896607793283938,-4.943334840163058,-4.887342732443082,-4.803088865606192,-5.387514210528535,-4.940171483563451,-5.596889880020565
60,60,-4.628686850084774,-5.302983093507575,-4.312306761138808,-4.915357532891546,-5.455705325175147,-4.6968833096142655,-4.8025610482999275,-4.814864503587247,-5.061295398905251,-4.6802315852128835,-4.817439592629587,-5.574821017943405,-5.068499189769546,-4.876133242930985,-4.930787415650955,-4.920639808069467,-4.913625083253133,-5.271938880832803,-4.910398426215989,-5.350732008207361
61,61,-4.697211511823878,-5.211310359168779,-4.383775212043293,-5.037199329923474,-5.4419191002827425,-4.694562043724219,-4.795920701561247,-4.800167549488931,-5.18288182908179,-4.773322237791316,-4.885519439359683,-5.43786747659223,-4.9034199499829825,-4.930889278895166,-5.11875186700921,-4.889462825299116,-5.028073596722505,-5.489025042619487,-4.972877579397043,-5.550357255552472
62,62,-4.874953241766599,-5.303887917119279,-4.425916928756567,-4.982051787822337,-5.5122095056952585,-4.7305176157858915,-4.974791516027113,-4.882777075295943,-5.1891788750428995,-4.811316838940721,-4.805706523253828,-5.394530454157227,-5.043363946325458,-4.995253810154614,-4.871883288614614,-5.007504803478827,-5.0910043184259335,-5.446294366164675,-5.044069605555569,-5.511288026487699
63,63,-4.705034663414211,-5.172699010692185,-4.484116126987147,-5.178519613181348,-5.628741635343747,-4.801797475510135,-4.881200419210922,-4.887424698841722,-5.181123285511339,-4.8511242623816475,-4.873003183884243,-5.4893733562747515,-5.150993030823175,-5.017851845281666,-5.114576730563805,-4.87646403792245,-5.166016984767217,-5.50458944744741,-4.987574029611067,-5.5887950246285225
64,64,-4.834634202170249,-5.354189337197086,-4.52694182071458,-5.135499643575702,-5.478864263780476,-4.83212515743143,-4.93175492004413,-4.959435090342956,-5.372894870995465,-5.011618435944391,-4.985143427864718,-5.482361488577163,-5.154259816888068,-5.081205975571102,-5.109570488469814,-4.977028949354394,-5.140687145624631,-5.372227812019884,-4.990012383927638,-5.573164632675742
65,65,-4.985836444137758,-5.376406829517383,-4.665898293934006,-5.133805357524184,-5.495741602189907,-4.975499225582489,-4.92068312073892,-5.096019620531157,-5.2514745035597485,-4.934939864092829,-4.814338882935785,-5.533758197882901,-5.142228160499403,-5.115385818679908,-5.049748205722022,-4.983729077558138,-5.04469072220361,-5.532808378683107,-4.964537538358327,-5.465627874264159
66,66,-4.972332488159085,-5.3804954459463366,-4.633972043224426,-4.954641650913124,-5.4873961026555556,-4.937449351733108,-5.068539530351239,-5.007944392568542,-5.312640322879798,-5.000461779747786,-4.808061810072098,-5.531106190499464,-5.3076012433074755,-5.124571157087084,-5.158189245334611,-5.09351292008098,-4.992070451867072,-5.3071576911075855,-4.962734302395576,-5.455654813360537
67,67,-4.952558564274647,-5.356383854622703,-4.655252114765082,-5.18572604151328,-5.610032591948495,-4.961628027364894,-4.99672358727011,-4.96356957721527,-5.276297533951621,-4.965600430748636,-4.9277046823758734,-5.572491333449096,-5.25929837167285,-5.196062663009587,-5.1443923332098205,-5.024248479327284,-5.343714279554479,-5.593197659629887,-4.910088079352356,-5.505184340391166
68,68,-4.926654651245968,-5.345383704709554,-4.566738673879798,-5.221005530568586,-5.594958973738782,-4.977502910929431,-5.087466379254633,-5.010846022602398,-5.2852797299403935,-4.982539127649334,-4.876964821192498,-5.45525718301282,-5.289762734843933,-5.181809074771227,-5.145466384078356,-5.021779440059422,-5.248393604679456,-5.424504306646261,-5.048162549862776,-5.451176568074554
69,69,-4.975099999363388,-5.331876520902338,-4.786773836669748,-5.1466350774046505,-5.569272372621945,-4.991571048182288,-5.04857409624447,-4.997246214537716,-5.381939017630352,-4.844189109049381,-5.107366981694668,-5.609862879687644,-5.255741214919661,-5.006341351865946,-5.222478452081845,-4.946269869677304,-5.244906438498537,-5.445366468384358,-5.165328325499218,-5.516242321153531
70,70,-5.103463169795666,-5.358790640167874,-4.8028237459916285,-5.261179426828685,-5.512037527151807,-5.165525154411795,-5.079996619002924,-5.000307253266597,-5.465096635745176,-4.851265997527012,-5.033042934113341,-5.522772922367062,-5.297484364961243,-5.2684833736629315,-5.051464427506129,-4.97923461270072,-5.281970655910764,-5.462212889855072,-5.242149761545213,-5.62765828899671
71,71,-5.060467549556864,-5.338133094604032,-4.866030686140248,-5.212163360898854,-5.570931476671175,-5.151065300700328,-5.0544372491695775,-4.762915581385328,-5.245229188075176,-5.066297313259407,-4.948350503100053,-5.556635328144874,-5.211719450076097,-5.161089597114102,-5.146389507203519,-4.98240463352281,-5.323201432207079,-5.575724007700419,-5.112691704319787,-5.580919149426304
