,step,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,seed11,seed12,seed13,seed14,seed15,seed16,seed17,seed18,seed19
14,14,-2.9314329529709466,-5.180672212978813,-4.720056233680008,-2.592261277071033,-1.4982852544226157,-1.8490038183856274,-2.1589777581314924,-2.1206967395342593,-3.626614668159723,-2.1574275581998004,-1.7031253467755676,-3.0170385604587,-2.6574260430366112,-2.178702384491293,-3.1802941835077583,-2.3014537095566534,-2.5767263100014377,-2.242877002461601,-2.753580491712376,-1.8608065875012167
15,15,-3.0420452712464825,-5.23010481366594,-4.7205746522844265,-2.685367954574452,-1.4947100841458973,-1.8777978375443443,-2.1849336466826927,-2.1991469735084705,-3.7131199127919516,-2.1674108120946993,-1.7396858603489953,-3.1326385056412964,-2.786450190298713,-2.2510239789101614,-3.353063951227678,-2.4295419595621732,-2.632608613668347,-2.314161030165444,-2.88054353098503,-1.8859218232846429
16,16,-3.1910013428651114,-5.476958504653055,-5.022759695332885,-2.7735307194851706,-1.5128005963979796,-1.9433473075094176,-2.331469910584391,-2.2082159714118372,-3.9314639935639395,-2.2008213241160357,-1.8088703459998983,-3.2055758152052167,-2.7921341229932874,-2.3341952505427352,-3.592036176358683,-2.5072659045575163,-2.722581298490585,-2.357912382967171,-2.987207109471717,-1.9807875912011654
17,17,-3.246116575812913,-5.6205659218364685,-5.003124481023567,-2.862937464516174,-1.5815474532823328,-1.9856120764641072,-2.375041021280797,-2.3369361736894074,-4.041556254042247,-2.248699935906531,-1.8789729820104546,-3.353567145030079,-2.947585543383965,-2.3561481414643928,-3.7802663461735024,-2.6233097022056824,-2.797764308536072,-2.3791028504276843,-3.1491401385834656,-2.0418337075406634
18,18,-3.417458861219119,-5.5502155021485455,-5.279272478734017,-2.935454976501539,-1.620021157817185,-2.057496976144148,-2.4825922132152964,-2.342321436026705,-4.249538919450794,-2.3005047606758713,-1.8928632313110907,-3.395502342989413,-3.026109379945719,-2.4680424832242642,-3.975458600735739,-2.7116644879876155,-2.8273636440497047,-2.393489254887223,-3.2912746419553947,-2.0737948926058842
19,19,-3.6671908646242892,-5.543265753209802,-5.207887683405475,-3.046526126503554,-1.647229714763469,-2.147291961413197,-2.5798027594764186,-2.434251045584335,-4.500998271431175,-2.3411498812985156,-1.9456076658556463,-3.555744379190917,-3.1201860798839176,-2.5087558381241344,-4.288523208455997,-2.825684820879343,-2.8836723862646805,-2.4541785633780933,-3.4551801949219216,-2.1474703456397006
20,20,-3.716904496029281,-5.452876410063271,-5.170873501899633,-3.1019833313677276,-1.6721001721560955,-2.1853245053091577,-2.6879385873970367,-2.5126822040879455,-4.510666444026699,-2.4030013537103847,-2.028579469455069,-3.607535819655001,-3.2960178818745924,-2.5516613211848695,-4.491350641249811,-2.9731388927307614,-2.931918611216725,-2.504033001113397,-3.54961781030973,-2.2402786309842626
21,21,-3.9343410825351497,-5.367238724689942,-5.269525101985239,-3.260233469266678,-1.7410054981790086,-2.2700728259114156,-2.8209930469056275,-2.5719508867708543,-4.765184449554514,-2.441511420389301,-2.043893443683873,-3.8172097697718987,-3.413998175947981,-2.62020410567283,-4.6389319247059,-3.0857395695450527,-3.0737432431648117,-2.551684200157445,-3.879460504296912,-2.281541921835754
22,22,-4.080771202264043,-5.174965224436001,-5.19737649334085,-3.4008147573450827,-1.7569668707809405,-2.349770152760672,-2.9616058980975337,-2.6258618845178474,-4.880211942188902,-2.4795323737839308,-2.089253613615981,-3.988204815814081,-3.552039770576434,-2.712950844780871,-4.9973421353445575,-3.225530147600388,-3.1803378660281045,-2.6308695215995663,-4.062987812078863,-2.3850457051234395
23,23,-4.366470729894508,-5.288927047935248,-5.080400314039996,-3.5464685409618695,-1.7783980518427267,-2.445426991728144,-3.1071686511735574,-2.762541430169068,-5.2114622694294015,-2.531825276992597,-2.1690366537444863,-4.174803464761319,-3.604649668016321,-2.773415880940765,-5.134141198539906,-3.3186827871865443,-3.216991263103068,-2.653333034664682,-4.280412279350024,-2.5192353365270117
24,24,-4.506705780676989,-5.10823570881773,-5.066610518292775,-3.656113494573796,-1.85285330616768,-2.5104298612338374,-3.243967791044639,-2.7880908199773375,-5.262144344305776,-2.576917600757481,-2.223875430926123,-4.28554591665895,-3.8125952303785464,-2.8623908224876833,-5.187539853014712,-3.5087724475874684,-3.3046533468280543,-2.712095091343031,-4.508169083721235,-2.5330432431629144
25,25,-4.786672214806062,-5.130082246239241,-4.985446841658348,-3.8394991045406552,-1.8640784240430366,-2.6351258258143035,-3.409055228104256,-2.9122074235616378,-5.360438725349486,-2.700109608889048,-2.320987894717313,-4.600082234924522,-3.933137009423629,-3.017308401922053,-5.1666253874545065,-3.651203503831012,-3.374265512346109,-2.828945097949523,-4.624808175789381,-2.650944414853249
26,26,-4.908796690875497,-5.211817175950503,-5.000435901549065,-4.020854643576161,-1.9371012531287972,-2.725646862647442,-3.5092829986591383,-3.0282141286431488,-5.2996598488358,-2.6943598358900074,-2.364247880670376,-4.760791088788233,-4.093855291136456,-3.0831110689900734,-5.243436579070856,-3.7606343071462134,-3.5137306023153716,-2.8782266818735813,-4.913861919368309,-2.7611991018208206
27,27,-5.14181928960189,-5.202466149771135,-4.971605148066705,-4.1308260635873015,-1.9555262982311632,-2.808871858678935,-3.687272023982009,-3.13787607721027,-5.286971727272248,-2.8223699131858355,-2.4425376463326702,-4.895476391677957,-4.330854592764306,-3.145259003821431,-5.04332651381133,-4.1006075705126594,-3.621493696210344,-2.925756376192161,-5.1309881537680155,-2.8714091413221636
28,28,-5.232726762176813,-5.282492828934468,-4.9742291951269735,-4.330268455924948,-1.996512649782717,-2.920338209694192,-3.8724851323417786,-3.263204013826921,-5.269806812842873,-2.8952894302186953,-2.4845049379191897,-5.025255896464897,-4.365999444281714,-3.2499800988850516,-5.010635089902149,-4.261602454576552,-3.7318261721214285,-3.0108025379654277,-5.394193287830931,-2.971392759355439
29,29,-5.213668042974252,-5.233337836203422,-4.889518886304222,-4.513277081864346,-2.044321295049564,-3.0906020254183,-4.182453231025388,-3.4439374514048717,-5.335792350983465,-2.8635374548375885,-2.5769376959218544,-5.156694311417518,-4.6865825927100655,-3.339570383617675,-4.878127185611072,-4.360673989803779,-3.84280779633845,-3.095362149549988,-5.477169678284878,-3.0968158028692496
30,30,-5.2131078798891775,-5.323417239798609,-4.977049023253142,-4.8359448717641955,-2.1165619305173817,-3.194257066115733,-4.328640167943676,-3.4928184568836635,-5.2280172522026245,-2.946961732787481,-2.6828676778260334,-5.269808751180294,-4.845725017955586,-3.404053312309824,-4.740319032305116,-4.5475212699774135,-3.9672987078374957,-3.1668795775368332,-5.389155089803138,-3.25067698544332
31,31,-5.134603015382828,-5.462876641739726,-5.022067004217288,-5.006667911898789,-2.1588015051144382,-3.3686894778623877,-4.533736134848896,-3.5995116035875525,-5.133043658560986,-3.0296823794503207,-2.7909297151637005,-5.357007157570028,-4.922429611333411,-3.54688611156507,-4.676705318975746,-4.716256732626639,-4.123516733540878,-3.246992226411595,-5.338921568653774,-3.3157747416604955
32,32,-5.087842313412085,-5.539260691775239,-5.117475393312577,-5.131647595552868,-2.2078399984149493,-3.5030124044732296,-4.627350743240552,-3.8579717173095784,-5.062279313032751,-3.10030044870805,-2.8518326204800557,-5.251686986724337,-5.051505622589354,-3.6613696064808354,-4.652240125055665,-4.7477218533803525,-4.306912443353959,-3.4094925836144587,-5.150979736061926,-3.5364781625576858
33,33,-5.043568161564107,-5.675020565303418,-5.230257807552771,-5.3255467107598315,-2.2668583328195084,-3.678769607394458,-4.777827175186019,-4.008322712236058,-5.071402244034856,-3.2187674355043265,-3.0293397538536917,-5.216850999466811,-5.014361795858148,-3.8055935548921584,-4.6176914435591305,-4.937629874458379,-4.424162333652633,-3.452431823246605,-5.1552981698488685,-3.6782940175353507
34,34,-4.963667588264508,-5.615677078871914,-5.149871398818297,-5.502031469080747,-2.3248816267477115,-3.9400978882730127,-5.102093902904781,-4.230449763497994,-5.031969233341196,-3.2331966771374265,-3.064319178633369,-5.113619492607353,-4.951948238545724,-3.91234879796912,-4.6546631941330485,-4.888015195916177,-4.589384567009205,-3.6298429673100996,-5.009282453406534,-3.754053538965115
35,35,-4.986654809306167,-5.702942874953296,-5.200529183416635,-5.63537211845954,-2.430819956710031,-4.109960850027977,-5.114626651545507,-4.335943903286111,-4.970594909600475,-3.3253323700703814,-3.2430310509935216,-5.0593905026579895,-4.929287201893959,-4.012805562229039,-4.671540389550021,-4.866131580438849,-4.713602489522667,-3.6580056489397164,-4.943553494540451,-3.91865273094569
36,36,-4.8883034957738545,-5.76996453265434,-5.189255426465429,-5.7136103325639525,-2.478810673538921,-4.430033449510989,-5.08746201078301,-4.621727805665429,-5.094883670545662,-3.452366079047293,-3.3650326368505854,-5.020281640584241,-4.746027108029591,-4.1987020403028685,-4.754766627790167,-4.853242751280385,-4.842508089683619,-3.8265407493859636,-4.925992455838838,-4.095736142753217
37,37,-4.913057806748966,-5.660114955869228,-5.3290049474513905,-5.506458901161514,-2.572293168770158,-4.583435460871186,-5.060843182079406,-4.835120735728227,-5.118511833245398,-3.535903841848044,-3.5365480904776785,-4.968896025531106,-4.898118722316849,-4.304209679920568,-4.905663244607291,-4.825937776625294,-5.230772890321582,-3.9407992391132174,-4.859720806705578,-4.301898812677849
38,38,-4.854410893098576,-5.75217818657508,-5.3599895249755685,-5.433316172061412,-2.6115708350474107,-4.657401822612288,-4.952768767868914,-4.913755039715294,-5.175700174343133,-3.596045080792817,-3.6785256280577507,-4.965162140192832,-4.77918000000943,-4.490716900328727,-4.783542692122564,-4.6547047173172515,-5.2648210616332705,-4.071034137804635,-4.8849560018713865,-4.503646665949812
39,39,-4.900452191139151,-5.741934688382581,-5.419222369339398,-5.331921156128253,-2.7405996639996735,-4.878222560204265,-4.954958196425576,-5.086096448384297,-5.16799463596451,-3.6639974145326173,-3.834740140876521,-4.914034759939801,-4.720817093311598,-4.624118240643447,-4.969933961291626,-4.637796404059744,-5.394096291574084,-4.268874451924079,-4.812367949744931,-4.587874308173846
40,40,-4.7866934444531575,-5.744371353691809,-5.50729884076949,-5.186412964593868,-2.780282810144691,-5.1146205010985915,-4.823594056007588,-5.114859209176043,-5.17833084556858,-3.856004196631325,-4.01512428792536,-5.001166015687198,-4.792647786277232,-4.736671915630781,-5.0675655151818875,-4.55481607591982,-5.61969385160684,-4.507807652915134,-4.930540299011051,-4.698584213349819
41,41,-4.943327859516045,-5.651484388766991,-5.443107638938517,-5.131329186198219,-2.8533109149564035,-5.186477940981697,-4.788349114989508,-5.311867431566026,-5.288084706926643,-3.8477184396031907,-4.261739854815757,-5.109146124863993,-4.761789584508075,-4.850003816377855,-5.175796180889425,-4.6610300325094,-5.557314088049907,-4.6752150120887235,-4.898475625874006,-4.908914066911985
42,42,-5.038124238004576,-5.704481904816266,-5.490786970379311,-5.079112018223707,-2.961794145668751,-5.111029363266127,-4.711608835087901,-5.422559898105578,-5.200640655647762,-3.9874130664030054,-4.492989456560804,-5.023543884628288,-4.882435723108113,-5.052272166279835,-5.233929162954163,-4.5777730865666255,-5.630549508050383,-4.744473907818575,-4.905504730044432,-5.082292466544027
43,43,-4.990304297359232,-5.80959499467771,-5.556483976145938,-5.027883055213045,-3.078863636898544,-5.273424401939417,-4.708325958138862,-5.36546787643182,-5.19428549701461,-4.069000442729135,-4.605527359888009,-5.148378155977949,-4.976785935683275,-5.133600375327532,-5.300842254286999,-4.592303001989671,-5.601204312801632,-4.832186553013919,-5.129820121523491,-5.000112724859897
44,44,-5.0973561336674855,-5.598922420353685,-5.453363640936484,-5.0231115157176704,-3.2765575995713543,-5.123598405908526,-4.6728840744498426,-5.16227246480071,-5.20532485365945,-4.342318440677278,-4.92492554562419,-5.2704507108771885,-4.824979647153994,-5.151936189699393,-5.328179384413763,-4.578109176613354,-5.509740077025692,-4.979261257901143,-5.045756220853029,-4.930954624911762
45,45,-5.183675303063329,-5.782718426133023,-5.383602454414005,-5.094864586691585,-3.3157739953226555,-5.037550030129416,-4.5920717158778,-5.202832102143961,-5.418219761188347,-4.4910615282468305,-5.308476782540141,-5.279831391833439,-4.991098428987498,-5.358884662776407,-5.352256306426427,-4.776184796573855,-5.453844865191862,-5.143098359262004,-5.18894017300556,-4.82956323801423
46,46,-5.179699798381623,-5.755079686296333,-5.623434565414956,-5.18792775244293,-3.4751273360483133,-4.934597968165157,-4.688170326577252,-5.161040251694719,-5.473898867994544,-4.594707101295203,-5.450334904181655,-5.341239764553341,-5.169944545545868,-5.382755633304459,-5.3868532981641675,-4.7358971637016225,-5.460229488066492,-5.311581456309,-5.241485431096491,-4.890365658494561
47,47,-5.349597557238147,-5.883444132600614,-5.486074276813307,-5.251587199066694,-3.558107944347614,-4.969329507755983,-4.671850030753778,-5.08109253462107,-5.476442450175372,-4.6737228241481406,-5.668858626059799,-5.35333459070233,-5.020454614928713,-5.253302000300796,-5.479473593708362,-4.709095040045335,-5.3458875242711,-5.273755960928889,-5.371840278670501,-4.74929858034032
48,48,-5.330427567856701,-5.802196525337515,-5.541229554490159,-5.276599728917059,-3.7629161604913572,-4.887007825709359,-4.687549892068905,-5.034463567053998,-5.5795726240936405,-4.805492609921452,-5.756226613988207,-5.418172714308232,-5.118375079601033,-5.237608276313979,-5.515615527472326,-4.837941293474651,-5.342056760584391,-5.146158484424387,-5.404738737783177,-4.757720570680186
49,49,-5.540125951706271,-5.765345828122072,-5.475776011903832,-5.199456221704983,-3.9316768768046853,-4.821619811399795,-4.805503222618577,-4.970828027574868,-5.451103775532401,-4.929208217157885,-5.784061565508881,-5.53475331489479,-5.226885125530765,-5.355148581323897,-5.5269568846665145,-4.928107551025515,-5.45518622514375,-5.104496477208164,-5.409939940060054,-4.723447629363518
50,50,-5.440206922922056,-5.784945853762309,-5.443419930989651,-5.285006015936157,-4.057875906981333,-4.667122378571205,-4.771401847756007,-5.046184845048164,-5.511415550795232,-5.050411997539265,-5.747095176550548,-5.477829884044385,-5.255767252908527,-5.1625960562834345,-5.395304663201529,-5.062557070193046,-5.3594289369521455,-5.2370201741169655,-5.4577733476392245,-4.683259051385551
51,51,-5.4649879802681784,-5.83450922693768,-5.456203112478064,-5.388820875296981,-4.188301064012545,-4.780170012223122,-5.053864410451644,-4.974053657308024,-5.479888486972638,-4.991790267835985,-5.817170465142834,-5.626432893649772,-5.247324662600026,-5.118874249766204,-5.458127587844868,-5.037505993597963,-5.411710635850124,-4.992468161391114,-5.511129472960205,-4.73144732728996
52,52,-5.484015258646306,-5.8393618477843106,-5.585580586412793,-5.6140950200615025,-4.3868128643637405,-4.738494348342765,-4.9397899791289435,-4.952984184002945,-5.533822870868022,-5.138587404876005,-5.642026929720191,-5.643680625982765,-5.459913916381466,-5.155444547148615,-5.537334449295535,-5.068588542000152,-5.372945380805529,-4.924616716616632,-5.63113603987011,-4.855788861345941
53,53,-5.453108090290595,-5.716439113573266,-5.524273104166589,-5.588054392368909,-4.6250374449408795,-4.806833143125748,-5.033396748793443,-5.039258581457433,-5.500175452560373,-5.167875151835579,-5.501460186742959,-5.57596823182547,-5.364600653996324,-5.139892751671784,-5.448866659163977,-5.167682236813457,-5.3106900702735675,-4.901733953966494,-5.735881861876215,-4.827568613816511
54,54,-5.541017651563627,-5.839740771916428,-5.493894747857122,-5.644816446687648,-4.7880986333300015,-4.916602005894238,-5.10174589743862,-5.020452010144871,-5.458767881719353,-5.273361798843422,-5.38348540338998,-5.55919576005995,-5.445038549897886,-5.100299889338236,-5.4398098057655275,-5.145357373066954,-5.3411695262173495,-5.0174807015146285,-5.649797825683597,-4.799320518196692
55,55,-5.567007412052622,-5.81289550671688,-5.511107471396334,-5.663466849151094,-4.911204787676137,-4.914217186812248,-5.138166677589268,-5.071631645095083,-5.452258460220223,-5.297092799118595,-5.475566749819537,-5.702531358619859,-5.468506194944921,-5.05863304747098,-5.474157785197743,-5.211542968023041,-5.500614461912349,-4.937745799794443,-5.694968749623706,-4.924540838404108
56,56,-5.497230407514531,-5.926870730777354,-5.588035902356432,-5.740088882338137,-5.140529081987641,-4.955782661015077,-5.109349980274672,-5.1199398003768035,-5.6070668812699855,-5.406815763150487,-5.320388094232083,-5.719831966661106,-5.418212739458642,-5.144805108334357,-5.561684416399017,-5.163243090911353,-5.438979900737496,-4.95039505979122,-5.612175600881201,-4.911426091680905
57,57,-5.647720944074786,-5.929282089348068,-5.669387910290414,-5.841672716885818,-5.21556969877493,-4.976726253940818,-5.300709933618922,-5.157478389393355,-5.521130637206162,-5.420692166235744,-5.30704756106509,-5.606076099248672,-5.5874718770209455,-5.148493452476488,-5.500534082358684,-5.375813691676208,-5.484101959363265,-5.039025043813133,-5.663806703686259,-5.016287028409914
58,58,-5.59571946149244,-5.914613088805323,-5.609969588160196,-5.677519193351448,-5.306606525485947,-5.087456448817433,-5.284289083979473,-5.232501644577257,-5.591969249997383,-5.397347705093531,-5.1575597910654425,-5.6036080262329175,-5.436633393080226,-5.064696455730762,-5.4606229603308964,-5.17683997642422,-5.616804119557963,-4.986169975053066,-5.553271845291584,-4.950468952170081
59,59,-5.5919587360156875,-5.907217594762569,-5.523759945191033,-5.705025589304031,-5.356364400668072,-5.051833647383578,-5.368018140440919,-5.362221234245366,-5.660419476650974,-5.389466597183833,-5.211000540686398,-5.5197582272500565,-5.4521329689180495,-5.1272213928422685,-5.4884720240888205,-5.372586506762958,-5.627846902512617,-5.092475522228728,-5.65704360185681,-5.135757449492337
60,60,-5.429256152949666,-5.949839265667356,-5.6426288913915235,-5.866241605208602,-5.346353280302789,-5.260565865246576,-5.316069313198161,-5.462963001870532,-5.503968866499912,-5.314081370258511,-5.383807968829072,-5.564077491748499,-5.49563884294798,-5.160746701569388,-5.456043821918527,-5.315906883562956,-5.743004314277197,-5.115547947376148,-5.636591977377612,-5.024973475748034
61,61,-5.410137554732739,-5.952110816542737,-5.540562347286089,-5.735526757090839,-5.376071292463822,-5.2801367075085475,-5.411214590895262,-5.503288615022134,-5.476072580010803,-5.357945314807657,-5.354471079999012,-5.561894174902949,-5.525006383216278,-5.2267917291188715,-5.569934431089168,-5.357974403220095,-5.702806807218376,-5.173247825552867,-5.628055560642925,-5.182632024160301
62,62,-5.557408458834967,-5.8960349226340565,-5.589365826127775,-5.917229938583629,-5.196427049766199,-5.405031035698364,-5.465354417982979,-5.562280360458952,-5.55394633831564,-5.30706417062784,-5.415370615992385,-5.728853315288089,-5.577087918698615,-5.151623682186407,-5.500592343490493,-5.338630448726011,-5.803919474124973,-5.111125306679945,-5.639106634151978,-5.237011796798176
63,63,-5.54579424149337,-5.965629630832384,-5.620767307410494,-5.57375420990217,-5.132937043217413,-5.359347894421599,-5.301491468542381,-5.450849316791591,-5.56829184301001,-5.336557694797646,-5.454118785763198,-5.68203425626362,-5.50240342291836,-5.259562110999058,-5.6402937067318915,-5.419759464608687,-5.85585874069428,-5.259361131118645,-5.649017048740625,-5.4224677382744435
64,64,-5.555103943092023,-5.875422273708436,-5.627810726302533,-5.78027090659101,-5.131756153107524,-5.390441278049096,-5.43333247404445,-5.617257047564389,-5.594325411216297,-5.308560189040533,-5.492514207036964,-5.715612789610102,-5.582588157877201,-5.379696824307505,-5.607492400586805,-5.4042386610078905,-5.719506179141348,-5.265643542188373,-5.686260617826673,-5.326106155442796
65,65,-5.505784271301131,-5.970740761274413,-5.734172692399291,-5.745087393706601,-5.056674118440781,-5.452833006878735,-5.397205620509013,-5.588442329686637,-5.435072311000165,-5.228623080996449,-5.639054496612044,-5.851132436536394,-5.638358494216358,-5.416647561647259,-5.559134541295123,-5.542290254836955,-5.869581367163418,-5.383456120668338,-5.748914700617659,-5.3702981024523355
66,66,-5.5783133144075485,-6.037422208363335,-5.63757250751871,-5.840488174311338,-4.945555981846985,-5.527823554893795,-5.476882279232552,-5.5313137843016245,-5.645312279215631,-5.32653736643234,-5.638021228660076,-5.928701419433958,-5.644798721535994,-5.461969592993569,-5.647723089650915,-5.527716619126837,-5.687498228019666,-5.354036831159538,-5.803720929093098,-5.444453253128226
67,67,-5.641393178191291,-5.998938868129075,-5.767050344207791,-5.660893695914319,-5.036657247363814,-5.421455131834099,-5.498573942169961,-5.585564873598618,-5.673514823410983,-5.310497138096198,-5.790073460348728,-5.809432974404986,-5.7914329814714955,-5.32839804561886,-5.634380101757373,-5.401181588570194,-5.822980015774405,-5.481977718716378,-5.730255700254574,-5.4641547932472365
68,68,-5.638198051923512,-6.059399460758328,-5.585067195403542,-5.761729083723645,-5.045945510757576,-5.432524071382706,-5.366504486858146,-5.60265532140336,-5.661988611018801,-5.275694569100536,-5.982913083530946,-5.8630911005824355,-5.743115838648922,-5.345862475950251,-5.679646716414802,-5.423689507108219,-5.810796038170572,-5.311225862874729,-5.753959811023092,-5.3960908321238605
69,69,-5.617797597055818,-5.999296638002843,-5.806374821565523,-5.8245225915831345,-5.064879295847826,-5.49275434837059,-5.4677163260473005,-5.729446629158136,-5.646589955011976,-5.2184860322878555,-5.894292364576301,-5.926778100904907,-5.720549497969668,-5.511689871743053,-5.564338496724956,-5.531601458613849,-5.899699201562235,-5.581396080418298,-5.80775200298195,-5.499673064762656
70,70,-5.634276968754187,-5.9688906480051,-5.611000897159784,-5.684109497058069,-5.092253450957997,-5.4613385599543,-5.431133239111383,-5.631649034048809,-5.654187400462928,-5.417870502584141,-6.0396539003044705,-5.946815903273949,-5.795907101471216,-5.512433686905999,-5.715180760039265,-5.528830694307454,-5.8637802471913485,-5.413396821075168,-5.803690431982384,-5.547296856954794
71,71,-5.583373000541956,-6.136628647588068,-5.585812175059065,-5.69959478855466,-5.140422257989906,-5.626415114636791,-5.364893256555047,-5.569123982678902,-5.65518815797791,-5.2728917518679275,-6.128802133701481,-6.007364612414423,-5.869803186613132,-5.454616027892342,-5.690258814755886,-5.490153327621871,-5.928066046388554,-5.443596489258518,-5.884708266237396,-5.5460849092090365
