,step,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,seed11,seed12,seed13,seed14,seed15,seed16,seed17,seed18,seed19
0,0,-1.0697159031016648,-1.5485857496652369,-1.1961918372179814,-2.35042942033687,-1.5067419805837665,-0.7558277896759958,-1.5781614555006858,-1.3465549214363133,-0.7296467865198291,-1.708064472869071,-1.419933480612746,-1.8676164659039685,-0.8421798723993249,-2.0887092372322447,-0.958269307134111,-1.3157360851911137,-1.319499307514321,-1.1242717005225036,-1.6328831007345341,-1.2714759462068954
1,1,-1.1085125750594673,-1.622650222297859,-1.237989067649691,-2.4103933127019066,-1.5659551708382204,-0.7962987176935468,-1.644616519070308,-1.3992508524884177,-0.7578194631571548,-1.7946881395903311,-1.4773720727265838,-1.9179178052045516,-0.8843151161129329,-2.1628101555429318,-0.9752042011624094,-1.4013209005860738,-1.3813328353050829,-1.1601039826211637,-1.72080480151163,-1.3291914724702425
2,2,-1.161627675502159,-1.6766477294384348,-1.2687197671790922,-2.4694415717581832,-1.6293180829892362,-0.8128906731341938,-1.7280622460489452,-1.457701422859118,-0.8127380989617277,-1.8496877102616094,-1.564317705862398,-2.0123855316846115,-0.9314666007044385,-2.230175043101649,-1.0213036101108113,-1.502756172072781,-1.445862136025006,-1.2070858344336886,-1.8471462730618213,-1.3886386981457497
3,3,-1.187705807390676,-1.7244597368237462,-1.3043445714994304,-2.540921274690869,-1.682694225266144,-0.8594376983607346,-1.7849086832022705,-1.5046266979746568,-0.8639748846133304,-1.9243580180486077,-1.6311280585526255,-2.1002103986264506,-0.9805673723115894,-2.287603842212954,-1.033407952364016,-1.5863577649027767,-1.507584937572273,-1.2424486895039553,-1.91638791086647,-1.4407659708284064
4,4,-1.2339166699127768,-1.792144066795415,-1.346999901624091,-2.6060540146693265,-1.7413650568264916,-0.9030977749361514,-1.8876432451488983,-1.5686679988027552,-0.8994955009007297,-1.971638171211312,-1.6972628822214093,-2.1452614462288575,-1.03565579602487,-2.356982954492539,-1.0724248630198883,-1.6716468497450065,-1.5793192899206374,-1.2752082727782652,-2.0057818834495746,-1.476903695351202
5,5,-1.275968814891993,-1.8365293061398356,-1.3938242057943089,-2.6284771959789177,-1.8060412387959368,-0.9237204172314608,-1.948480752749535,-1.6299495849880157,-0.9461407631819432,-2.090839960724816,-1.7714090174344486,-2.261126823301938,-1.0782861809209159,-2.4114037795743255,-1.0959415867771145,-1.7931785618215281,-1.642130546209027,-1.3114270361914393,-2.134358895914542,-1.533827436458788
6,6,-1.3141466237876505,-1.893806280743507,-1.4396854248786728,-2.728217735854285,-1.8767556869306738,-0.9581048995885665,-2.0274888700653118,-1.7030723199287194,-0.9961388554709442,-2.151531131860856,-1.8342528505643196,-2.2933608911018553,-1.1331768005198124,-2.5403915552301886,-1.1308922064134677,-1.8941127676899285,-1.7433152861767003,-1.3617222075221325,-2.2667735379523397,-1.5912012524946981
7,7,-1.3492829785023903,-1.9631437673317391,-1.4896853570313007,-2.79156782442348,-1.942044150796469,-0.9963819769398503,-2.1157980275423145,-1.7652975380916591,-1.0440796861216841,-2.259358929888523,-1.9035189893970292,-2.431193064208015,-1.1795423241902545,-2.6121073510231803,-1.1888150438941105,-1.9866487263806767,-1.7946719108587035,-1.39671008243232,-2.3604042846240234,-1.6433138637048907
8,8,-1.378576451191457,-2.015807750619895,-1.5375634121136823,-2.8525480784082093,-2.0215682902443723,-1.0272830573685316,-2.2421014858377943,-1.8143928242624683,-1.104257892385201,-2.3476173645435354,-1.998604476454917,-2.5436655508403985,-1.2335743686746248,-2.6698038991369515,-1.2187709871954828,-2.1076543528734923,-1.8620399399699812,-1.438839974676238,-2.505875931836773,-1.7078982511357061
9,9,-1.4396708609799314,-2.099796652675484,-1.5774723756927602,-2.972135592036905,-2.1118271432633997,-1.0610076801480737,-2.2899549747373382,-1.8916674525561878,-1.1379363616043368,-2.4762882221944977,-2.0736422304890794,-2.6184005800508383,-1.295463603377986,-2.7670823553876898,-1.254095442739203,-2.2080129621175875,-1.9658880563607983,-1.4760879249065666,-2.657398223101151,-1.7774451496663175
10,10,-1.4825432021471125,-2.169458426462957,-1.6197228711242824,-3.043493293971453,-2.168360929028017,-1.0811468555978747,-2.3894887848916064,-1.9428839136825231,-1.1837586263006683,-2.5568870726197264,-2.175440802831692,-2.714158549941541,-1.350445053811299,-2.8775802022104435,-1.3027863971102953,-2.3195858182947418,-2.061913192670365,-1.500582427858686,-2.80897511794099,-1.8418972102096465
11,11,-1.5193781238170485,-2.244601723342652,-1.682443323964868,-3.142600731608778,-2.2933573582607276,-1.1187011557452078,-2.483504011430603,-2.0247274255350796,-1.2361815765985253,-2.674698968248343,-2.2532684050855507,-2.8119325519125042,-1.4129482411622845,-2.9948451149351842,-1.3521686524740073,-2.5026097966652157,-2.140463445601429,-1.55664529988741,-2.9592549775406507,-1.9108764971522352
12,12,-1.5675630083407752,-2.3114488381342286,-1.7368105578279756,-3.2830506240316315,-2.383345782101906,-1.130429022746668,-2.5913466701852923,-2.101935965965179,-1.293950110116242,-2.803393390206451,-2.3266442731837356,-2.952164370449537,-1.4851578923652975,-3.089332401979871,-1.403356598832716,-2.593812916890278,-2.256937210683731,-1.591336959503684,-3.161970191706259,-1.9598341248536255
