,step,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,seed11,seed12,seed13,seed14,seed15,seed16,seed17,seed18,seed19
0,0,-0.2651700354247287,0.20569638219128383,-1.2622679213598424,-1.5760521290018812,-0.15759440488555002,0.3934384579330525,-1.056464216285605,-1.9275081743412001,-4.184988080791942,-2.5402420995056993,-0.9940171879207301,0.6505071427701107,-1.810421649790343,-1.6753792613173826,0.00495201084504938,-0.4033074899509847,-2.944671164012784,-0.9899843329677886,-2.5306180190364773,-3.247227924634153
1,1,-0.6705388293237226,-0.26190896323874613,-2.307582807069961,-2.4354216877915613,-0.5181035926286204,0.04500430446539821,-1.9477317619687864,-3.2293247530270666,-4.248472270977763,-5.088481220990935,-1.9299130583628854,0.35835840722359746,-3.186984186071567,-2.6804913863349733,-0.4020139867256411,-0.8555309710932929,-5.22750460033253,-1.6592630647811457,-5.385803576217815,-5.0142266669966
2,2,-1.1948278463750668,-0.856563792432857,-4.150832075014095,-3.7215217571757604,-0.9890228117741906,-0.3811905840612882,-3.3298226119377947,-5.2601145386472465,-4.469718509787688,-4.149461876967859,-3.602359365290191,0.011350464349416452,-5.1322402001041905,-4.315911495837504,-0.9188611238982285,-1.3580964493676988,-3.5109218117592857,-2.7174779787534855,-4.0506067921869695,-3.5551319064719573
3,3,-1.9986192252039794,-1.697165096608531,-4.443233196088964,-5.349276062226039,-1.5289530145216663,-0.9203164002044216,-5.073134884018173,-4.01831978688448,-5.879854717502369,-3.320867237053387,-4.579394074889616,-0.38688176763738524,-3.549395919655308,-4.817098436234561,-1.595219652369961,-2.008955065144762,-3.429831875281243,-4.328158924181069,-3.288092376401927,-3.7978288641995763
4,4,-3.0946049885761306,-2.890688102517185,-3.08853178151539,-4.246722926718244,-2.2521271052357776,-1.669392201853066,-3.5079270761083428,-3.300061287399327,-5.077638061590607,-3.4888609257299272,-3.12068811768111,-0.8962302697695357,-2.9312037229782724,-3.560496021915999,-2.507602572935853,-2.9363643731174704,-4.451999852912597,-4.2169697847866034,-3.560291442436712,-4.849354918731246
5,5,-4.574447557767214,-4.492516773890153,-2.6118726300163524,-3.4181842784749503,-3.176032789440893,-2.6690138128494474,-2.763573469513536,-3.12507408583483,-4.7147416218189235,-4.289598587406281,-2.469980396752556,-1.5483439273004724,-2.867449642985723,-3.078410164738962,-3.9212982754606607,-4.0722842930222525,-5.491257832481504,-3.161637362779564,-4.443234278414203,-5.35919257820358
6,6,-3.9970904533281635,-3.8105214887556476,-2.571636176510231,-3.0860089579219734,-4.580415380615077,-4.080433916977243,-2.5405634737380876,-3.282220678362204,-5.1742229256798,-6.005768787141061,-2.3210457749347517,-2.290404571971149,-3.151563167320504,-3.0278802536239113,-4.56154359182643,-4.9089692560391995,-4.790672964284241,-2.6432443199322644,-6.112433455775783,-4.493717155048052
7,7,-3.008781441114663,-2.796498634959776,-2.7009999580649815,-3.0555232932956673,-4.711199791625718,-4.298009517301182,-2.548651734953468,-3.679307502937787,-6.1116762365664,-5.770554368778264,-2.3744888976906675,-3.4089960553314014,-3.731948414221077,-3.2472725437384597,-3.328629289782332,-4.117829036306551,-4.077750282366285,-2.5017266005372756,-5.39064484805861,-4.109396501343194
8,8,-2.5241954278767533,-2.2814422793682527,-3.01860366522032,-3.1875017512356365,-3.7842794400103648,-3.1297015424794155,-2.8115187571502633,-4.383635737015737,-5.7078647227698776,-4.546757018775443,-2.6641072684415046,-4.3495598933327155,-4.7309610132518,-3.5788975267944587,-2.6626407689855958,-3.4366183103376398,-4.155675392146771,-2.5976941566408613,-4.369091999156839,-4.455578576517793
9,9,-2.2826250520486293,-2.0347170928613245,-3.574322232314805,-3.4397507069148845,-3.1489546168101974,-2.479262277777745,-3.1126767027620006,-5.248335028876295,-5.011665590837551,-4.085843562048829,-3.155151245274116,-3.85464669640433,-5.15448103500385,-4.23497415951619,-2.2876958867952983,-2.9616848207361133,-4.616824628092076,-2.874573637021997,-4.124842881325093,-5.1734909163243366
