,step,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,seed11,seed12,seed13,seed14,seed15,seed16,seed17,seed18,seed19
10,10,-2.717882820318448,-6.346176429987203,-4.873865341507116,-2.5473878340972727,-1.3674595581068079,-1.7529833054560489,-2.0785863846934243,-2.0707585795187815,-3.636551938920877,-1.9902057002904998,-1.6954408081403256,-3.263147989393461,-2.638980230346233,-2.096454030164604,-2.789408477831863,-2.3145265853004164,-2.5162632926500392,-2.1185602905591385,-3.29799596307392,-1.873032533629715
11,11,-2.8228766724513963,-6.233595803499078,-5.20555337445606,-2.636637853074037,-1.3985969491098962,-1.8153109393837423,-2.1954814202546924,-2.128695737723291,-3.847464018251326,-2.07127703249045,-1.7497883294236576,-3.4418160859851974,-2.763332236633977,-2.1724565361444683,-2.9602231487717106,-2.432017477188806,-2.5722935856170888,-2.1859268708099706,-3.5615742721875936,-1.966199506780643
12,12,-2.9511976261298467,-6.014233306092385,-5.583914212019989,-2.777724821961408,-1.4432373690181783,-1.853973443983899,-2.2462557398865637,-2.2039814110076463,-4.063253190132749,-2.1248064073513127,-1.8004098332514955,-3.6196171198414295,-2.8917649508759204,-2.292933500731378,-3.1423019256692366,-2.5928244984517708,-2.630915750829462,-2.2025311804949625,-3.7801111763998083,-2.0311759791371764
13,13,-3.121531450481593,-5.794752601722063,-5.944809540854299,-2.8933978701468583,-1.4981867747307203,-1.9136855298913298,-2.363812301117581,-2.2870279719114515,-4.273820291324342,-2.1762993209787718,-1.8695553082635938,-3.800826176642702,-2.9657155714442176,-2.353836242979503,-3.384537638887197,-2.7437719492251778,-2.741945498550171,-2.2845836670123316,-4.078126010612369,-2.124234498749635
14,14,-3.229093210934153,-5.5782842215784445,-5.9973615211538105,-3.042145938060874,-1.5318105010842897,-1.9918619932530492,-2.4807481466251136,-2.3412054871963446,-4.587637500500896,-2.2762155048471726,-1.9062510551054632,-4.051651264311244,-3.119497783853155,-2.4277863516271223,-3.667627651539801,-2.8481908713974065,-2.8500908764306305,-2.319923306594214,-4.455187786632548,-2.2195025264794075
15,15,-3.435895515485759,-5.589005498982329,-6.03293430235166,-3.1769230034569413,-1.5730205113668654,-2.0502760204528268,-2.588257134817391,-2.4567293601991103,-4.885891526941168,-2.3178399003121237,-1.9463320927148038,-4.257950730085468,-3.237921952866596,-2.5210739620943445,-3.9267442528718712,-3.037639919162195,-2.922207377261469,-2.375090129077564,-4.88071792370839,-2.2981322734277922
16,16,-3.5964887662183562,-5.505036641465595,-6.0016200279153304,-3.338013785755219,-1.5862261355213378,-2.1379815897252317,-2.7257671217723667,-2.5009993715977017,-5.331233838384475,-2.3516690360556796,-2.0197354656419146,-4.538034056587902,-3.367823855453497,-2.661954269011464,-4.310271765426239,-3.181824922884227,-3.0131928859585266,-2.44297631099507,-5.3184369860474385,-2.4058195318742763
17,17,-3.795026364506814,-5.531074006113064,-5.597355987878813,-3.47393951670671,-1.6637759863083141,-2.199455560638675,-2.87921914982529,-2.6438451910185234,-5.551043962181627,-2.4313435516574047,-2.0995919353015147,-4.941259844521754,-3.5828206131056093,-2.716298946882069,-4.656753837910006,-3.3699190753195802,-3.1394019045265757,-2.4885038826230144,-5.888628883683902,-2.507943078726796
18,18,-4.012436490437368,-5.657978389980405,-5.572711693206893,-3.6303703972147026,-1.6913160426578373,-2.2876508982993564,-3.0420417838813463,-2.695766421921418,-5.888465724120767,-2.4695172337080824,-2.144673540697668,-5.225851010002215,-3.7482412716576925,-2.8804696358518775,-5.002011019210716,-3.599053851004741,-3.192081162955182,-2.528779408475511,-6.235845750363564,-2.62259021184454
19,19,-4.311299997314499,-5.6778139931858735,-5.428572344547698,-3.834741919790795,-1.737669249697271,-2.3829992807666733,-3.2001316801915447,-2.8164166371638677,-6.184960413160062,-2.566436595743105,-2.217442190070258,-5.557480115229786,-3.9220548441552645,-2.953315410823981,-5.5843740057532845,-3.7913086027360117,-3.304332626796146,-2.6159604347221723,-6.37519624035889,-2.7271314494733683
20,20,-4.538151704556918,-5.73278400467947,-5.2345942150871405,-3.96591714751068,-1.7494242037959442,-2.489294276437836,-3.4153508317008305,-2.912969663978834,-6.17309426589545,-2.6369139451287675,-2.2931296340887193,-5.702344069757224,-4.231772249011309,-3.058512532404252,-5.891079459109375,-4.078963027993297,-3.3969172694055874,-2.681734507376543,-6.237216548406192,-2.871007314855995
21,21,-4.8679435025260895,-5.880806395148365,-5.187214497918395,-4.198496432208055,-1.8309417697228774,-2.5917387485740697,-3.6803898972666738,-3.0380075263501984,-6.039726951359398,-2.696305876017514,-2.3339803771308696,-6.0957575949629845,-4.5021599381909985,-3.142864254691531,-6.116068189919031,-4.307610396643397,-3.588224621897198,-2.7244787241761035,-5.944990740345458,-3.0001774770442524
22,22,-5.235829797254873,-6.044465073028229,-5.196863178497019,-4.506916858826843,-1.8638027001669129,-2.7078813411182905,-3.9448224385624977,-3.116182065101256,-5.772229280616697,-2.763770560562014,-2.407834509313611,-6.30769435412392,-4.795312607317101,-3.3209890684154133,-6.002991094393853,-4.603835447588671,-3.7655679895932455,-2.835661373494557,-5.573863911433348,-3.1547076181670506
23,23,-5.721828191259922,-6.360065485798705,-5.177999802739275,-4.695811619442792,-1.896290521170892,-2.8475108627335652,-4.269514449287884,-3.311459471280872,-5.606694299593305,-2.8383804486639184,-2.4859584372327284,-6.2266622812494905,-5.0572316407344315,-3.472589313649734,-5.6324631004202645,-5.051181433104936,-3.8762371257078962,-2.866194146183449,-5.243385178479485,-3.3344335772252527
24,24,-6.120294448492139,-6.309840690327901,-5.1019449109018815,-5.00016176914197,-1.9508208684319428,-2.977941539327839,-4.531733537901447,-3.4124607812558474,-5.58658196338124,-2.909999621007253,-2.5506671842032698,-5.970005470222867,-5.509304158961618,-3.5440318088347786,-5.377201290952654,-5.422958303856322,-4.031087778371122,-2.982118278270853,-5.145833741742322,-3.467264448891525
25,25,-6.492757254353987,-6.498086092638957,-5.4102849025197015,-5.317910744495023,-1.9837975129231986,-3.1452253198502924,-4.990262464631342,-3.57247133944679,-5.331701770934822,-3.0714644211135176,-2.677111532628493,-5.773009437216931,-5.786329606315766,-3.7658822525848556,-5.162870504570861,-5.822145538643954,-4.187927459659197,-3.0953485120406965,-4.961236103250987,-3.693772304488069
26,26,-6.3879806836010955,-6.517648758119825,-5.409468986515563,-5.584843459422977,-2.057726353402055,-3.314444495463374,-5.312980184032188,-3.7172275177201812,-5.47639587932276,-3.081793519486975,-2.751289965788151,-5.580884368267821,-5.989936681001185,-3.87996502701544,-5.0213939447150056,-6.230252882947641,-4.428514382746844,-3.1690018050936413,-4.9919820323016895,-3.9132728894042557
27,27,-6.152162594564212,-6.374396435728371,-5.548842379496976,-5.8248109883630415,-2.0744310255245346,-3.498622647754668,-5.65583263801044,-3.9467051896395864,-5.255073371166028,-3.267229576421527,-2.837049907096054,-5.455820684707574,-6.332990112157942,-4.031474360803869,-4.869468445014151,-6.354362870041663,-4.627298932496492,-3.2819327478585274,-4.989707181203201,-4.161496591258613
28,28,-5.861496620034418,-6.314781953892446,-5.653557497629699,-6.227674935665872,-2.1264297357305293,-3.7213014373231355,-6.139420174993553,-4.172244635675398,-5.252244898804575,-3.390041276431117,-2.9094008362275656,-5.386025162828689,-6.200176297174939,-4.222319519773397,-4.873780969506218,-6.38596981555597,-4.917058874345824,-3.3751377510619838,-4.948889118780504,-4.383611281679768
29,29,-5.696277946381625,-6.265300524285105,-5.73120805525923,-6.403852307117504,-2.202966810580077,-3.9566364198580946,-6.165191107984665,-4.4520891743364635,-5.377860282675295,-3.4499867191125397,-3.011891353161667,-5.217796235808544,-5.970061334645057,-4.37919532717784,-4.765268608621397,-6.146037403053877,-5.143392339038894,-3.474473699376415,-5.0168264758340415,-4.733899902403826
30,30,-5.454312323134003,-6.194652353146935,-5.8659027021322805,-6.561774690521948,-2.256240525929459,-4.211506601657964,-5.901969944252473,-4.63484962562431,-5.336759151071378,-3.5829088855827207,-3.1455385343086744,-5.215961134329704,-5.751239103799355,-4.641311096336813,-4.783939111698678,-6.023631116809314,-5.4229688544713746,-3.6177277110023636,-5.151932160727987,-5.011652435234347
31,31,-5.2823664018718075,-6.149566918090303,-5.9885747571472265,-6.485930539911609,-2.3017195287918293,-4.5354172274584705,-5.597142892284105,-4.869741214721166,-5.420705291448726,-3.705036090356491,-3.3009698741491413,-5.258036375396361,-5.5061548880931195,-4.827555325956109,-4.802553217697371,-5.7301735483930365,-5.787711494047702,-3.712184563490304,-5.138433633180732,-5.396466127431391
32,32,-5.206219655122977,-6.362838312143466,-6.154769751213451,-6.413573884956057,-2.377007325234137,-4.833606150630614,-5.412929588869566,-5.309091662442764,-5.495682882655945,-3.8823044716221804,-3.40735302031385,-5.304732595217727,-5.268748836228403,-5.079047909871644,-4.880196707746722,-5.521597862679591,-6.107693445875865,-3.8965272914764615,-5.368871596199985,-5.878235646863107
33,33,-5.195542791738208,-6.214251300698309,-6.2059263063488554,-6.193343148405514,-2.4457694943463633,-5.243504596342325,-5.13356358456485,-5.649663918678093,-5.591067050367007,-4.025608228822459,-3.5660730084359455,-5.3642244751282355,-5.293373448097693,-5.250525223576952,-4.9701796226609405,-5.379680370418804,-6.307561471019374,-4.038710467678438,-5.577316388980599,-6.256684061217597
34,34,-5.180445178828499,-6.239315144848829,-6.048005029976623,-5.986402142743298,-2.5020792658749293,-5.811903024669848,-5.003272798984623,-5.989824344344489,-5.6091853260274105,-4.1787200796043535,-3.6652393543720754,-5.417200203365026,-5.216641016243095,-5.538748959705262,-5.088220833577171,-5.248031606608555,-6.577779891875087,-4.299177452988398,-5.699177121502864,-6.35769857526837
35,35,-5.222928453684781,-6.2665713098485165,-6.125909447488497,-5.848204012477078,-2.6104903616815287,-6.162749101615211,-4.965366074120397,-6.200989830141816,-5.821320114450689,-4.339008604307196,-3.884170600138731,-5.579174740760535,-5.083395343142418,-5.8331282470005394,-5.222859096379394,-5.133587763236775,-6.572147960189029,-4.353552560637981,-5.926099135433969,-6.500379738759935
36,36,-5.280400059980013,-6.420902800538833,-6.1818923353614785,-5.739517930836263,-2.693361857654402,-6.441724469667745,-4.858164425820463,-6.373744391849907,-5.934036371150908,-4.622691179853461,-4.0105455592720745,-5.65564808389014,-5.1271933771738984,-5.945708237569364,-5.33812946293029,-5.106722684672911,-6.268664129343911,-4.598132442401063,-6.1279610373501745,-6.129882739559518
37,37,-5.430025328198036,-6.388100289016096,-6.18826712528583,-5.698783507624372,-2.7987043420600886,-6.307929136989107,-4.755195566710632,-6.341798499640981,-6.00627644014474,-4.726882391431483,-4.22235456873643,-5.846033370347242,-5.207398383736995,-6.239645954273952,-5.589649444241688,-5.15809848669595,-6.126736512552674,-4.80832978271237,-6.273483620540199,-5.87912236108346
38,38,-5.574478193063868,-6.378661677798673,-6.073637482947918,-5.605963262016254,-2.874315978986263,-6.0982877276885405,-4.833621866081598,-6.207992257300448,-6.2587480812700775,-4.933122230545085,-4.393498476018622,-5.858602168612205,-5.298885537921597,-6.257529811568112,-5.665190662159622,-5.187240491765924,-5.918558500206925,-5.085900922988183,-6.418024168016651,-5.6824854327062795
39,39,-5.694189493556711,-6.298151824714071,-6.0871143508162495,-5.618336735502241,-2.9389112971858204,-5.775902878419328,-5.0175943745980875,-6.036688366008283,-6.221498846819689,-5.102445299223208,-4.610055390930347,-6.064902328935175,-5.344285670125383,-6.278036730838747,-5.882966577672862,-5.153360977681271,-5.811956154516995,-5.352761736037497,-6.447341756311465,-5.488828719299352
40,40,-5.708819369869714,-6.400261282418636,-6.086660434125502,-5.597995830138334,-3.01921664892339,-5.496977396186063,-4.962431249392742,-5.867558491634805,-6.3060171388236155,-5.462644485044755,-4.868344564558939,-6.13260378751645,-5.536719391299091,-6.159749815122561,-5.95658787824445,-5.253741564993367,-5.721690506385536,-5.684851637951003,-6.444352121602035,-5.323981159681577
41,41,-5.916291119709906,-6.412689855558131,-6.051107869051461,-5.612024145116756,-3.1148931048640947,-5.350861093797288,-5.147103838548831,-5.635047623986401,-6.207289937788116,-5.574463939285057,-5.2254265056683815,-6.337705515954602,-5.652357945520972,-6.133205430293309,-6.043185485808296,-5.409660678653063,-5.561204927375805,-5.960160797321934,-6.42417969009656,-5.276826372749495
42,42,-5.980050817850654,-6.439783561845278,-5.971108794445193,-5.654341188742764,-3.272849421750452,-5.128880779267054,-5.286708668417403,-5.452065447946686,-6.070950682004021,-5.90332750567508,-5.482375362237955,-6.270256449255999,-5.922495998402069,-6.092891211656494,-6.222193035945756,-5.510746121054165,-5.56313539257643,-6.073144288250899,-6.387453032019905,-5.170973661896925
43,43,-6.05403968665133,-6.572260500968365,-6.113726074232999,-5.684524193536875,-3.3837235494928537,-5.013478180612449,-5.372464684262713,-5.517723288446807,-6.170743583078386,-6.0877744097920345,-5.80044286047128,-6.319803092016342,-5.9528235699409455,-5.922990068201043,-6.224994050032891,-5.676815286484439,-5.609929929484282,-6.336467152888631,-6.371550719322293,-5.158728136571429
44,44,-6.223635498740359,-6.397314873257755,-6.08905067680631,-5.639882188304133,-3.539615340260306,-5.019566858015237,-5.57372294466673,-5.293411985039783,-6.049745126740273,-6.233411357110135,-6.136701438626081,-6.350788439310498,-6.024409869734333,-5.826159406435145,-6.125054669921179,-5.803189807389606,-5.556891898373393,-6.381819478083443,-6.274451960963033,-5.138136739019717
45,45,-6.471124829372431,-6.439006448936369,-6.041619835320229,-5.81793472240321,-3.654073880431299,-5.049027986364728,-5.668223694650954,-5.343835983626926,-6.101110215694717,-6.318192032874957,-6.45635992000245,-6.356784570548341,-6.133262119747174,-5.77861952553668,-6.199485821350106,-5.881053464007869,-5.663648113863717,-6.312809665608524,-6.161226484021135,-5.275696141075884
46,46,-6.362048139223008,-6.455555372643691,-6.160130812283907,-5.9482677493999345,-3.8016615612827334,-5.0346951826849065,-5.85901874177489,-5.33556200042404,-6.136038131629118,-6.339731594102553,-6.6776166921573905,-6.251454582419957,-6.1869861360233065,-5.731366926436317,-6.166552381639498,-6.04152376688647,-5.705536790191028,-6.304498587010111,-6.185022396199168,-5.3293902192826765
47,47,-6.404746516206972,-6.47428459594447,-6.075724764973108,-6.089120875047651,-3.9870069369557064,-5.102171001125612,-6.06968842707032,-5.37949864962159,-6.155701978215451,-6.1320967256014605,-6.85838978152744,-6.274612511431743,-6.13576941803852,-5.582819256377639,-6.1139181455652025,-6.136268347960549,-5.700866559653425,-6.083897042209031,-6.227145609143733,-5.4216757731828205
48,48,-6.383472586972993,-6.423305719788636,-6.100441752696593,-6.104708712679213,-4.152428731228034,-5.141216610739121,-6.113235081246099,-5.376645590328518,-6.2179305171126815,-6.0395042818637785,-6.844854169669702,-6.213879802500055,-6.2023645789335164,-5.729584976368653,-6.057839756407978,-6.382653980081125,-5.8794145922271825,-5.954950801852687,-6.0085364904241905,-5.4768977378597725
49,49,-6.434252654676581,-6.38692088632893,-6.264054581361732,-6.259091977790619,-4.348278149495224,-5.329583251358053,-6.112668644482913,-5.556333308383598,-6.176491949983638,-5.985085972914738,-6.540329494665369,-6.256468937790539,-6.168711678154613,-5.706847338323613,-5.970543966319319,-6.312759279284302,-6.023030037799668,-5.836299863713247,-6.257838269335106,-5.492613535301143
50,50,-6.320553501297116,-6.477218421902691,-6.139369185149674,-6.304469447479576,-4.577750711372544,-5.40034165753002,-6.243726512365723,-5.5911632759811365,-6.137249774630449,-5.854405671860532,-6.410362912042755,-6.210644639219993,-6.250712674922067,-5.67821656077549,-5.869318424907214,-6.50393917968355,-6.133024314082168,-5.81469839903289,-6.159643219237552,-5.687369099819221
51,51,-6.351464036462936,-6.424276362889155,-6.269389227389048,-6.314178001142195,-4.810352011300375,-5.637711644526919,-6.246490935594726,-5.641745771862868,-6.105304423779317,-5.73245559770296,-6.279502106168293,-6.062062176935444,-6.223836244288405,-5.669653703029669,-6.0059294088989255,-6.640969190923726,-6.2259179333901375,-5.717471113466357,-6.260219910486209,-5.908759649717095
52,52,-6.22575088191061,-6.4508595974910135,-6.205566071933624,-6.425689055937051,-5.083605165867965,-5.712557842165746,-6.312196972371389,-5.883036546226213,-6.273891160821844,-5.715861225159818,-6.148918225040504,-6.092349853166603,-6.222347506534608,-5.774875906695207,-5.989481220582807,-6.461102398320368,-6.290747196408678,-5.5708790652406455,-6.193660301797273,-6.019728406149066
53,53,-6.367331532301213,-6.404121248765916,-6.146426465106488,-6.525607612339598,-5.352262145664537,-5.93764676069885,-6.166030624578335,-5.9661575102011115,-6.269270509421019,-5.7004315208993255,-5.954109217768072,-6.17822624477211,-6.2590148347842725,-5.7301030203672605,-5.93658934199047,-6.609086471660631,-6.302465631848012,-5.600286648463198,-6.358770838748168,-6.1725574473264615
54,54,-6.244237418908825,-6.403326175664062,-6.268447500558408,-6.534274406941441,-5.63899570828467,-6.216094770433129,-6.048466991745064,-6.109384602925561,-6.250122304403253,-5.720826977886787,-5.8514345357750885,-6.159471647623464,-6.1168122402450855,-5.766273478578649,-5.961190019023508,-6.616914022943431,-6.383498378847565,-5.778934290667406,-6.324323924247122,-6.145498025633961
55,55,-6.415923073506295,-6.44840646299719,-6.221545340377625,-6.547134475291259,-5.987540770654193,-6.10138620099733,-6.1553425545854585,-6.121269493669343,-6.177743815231725,-5.613914482384643,-5.75311665104037,-6.284753306351186,-6.282781598697424,-5.894545349958288,-5.99793557199467,-6.423364578071033,-6.499996690310014,-5.610866393948701,-6.419192986095961,-6.372066138051605
56,56,-6.125066293369872,-6.651965730450552,-6.351762317358231,-6.517916065558095,-6.143178178269128,-6.338886986492114,-6.005496054892593,-6.180530062351023,-6.311357964686372,-5.572346274696772,-5.773108782703977,-6.22021982452354,-6.158063837419397,-5.945022826060037,-6.113599569359287,-6.307107048108705,-6.449726949514176,-5.818550569537184,-6.447320800600443,-6.476533161903143
57,57,-6.346946309406284,-6.47785017692314,-6.245769774516681,-6.466371045258629,-6.4349170316273225,-6.313812111664557,-6.039913246457483,-6.328024606716593,-6.258336670187592,-5.7128806570332,-5.858067993362545,-6.236211862926418,-6.14653513458302,-6.00911401912618,-6.025689185273315,-6.486114398586704,-6.487628669634144,-5.816231874496178,-6.523081934729033,-6.4560987947001935
58,58,-6.226519023473883,-6.5725252710868425,-6.270346060971658,-6.443597709852682,-6.444372330772953,-6.464934563630297,-5.9285190620692445,-6.329747268568829,-6.257181140463499,-5.806657706342831,-5.839270306851862,-6.097706024679579,-6.040923353594694,-6.081119613642097,-6.04985231422099,-6.302317239745571,-6.38795151397212,-5.832248726551931,-6.566141825836537,-6.518456475278256
59,59,-6.343133703175307,-6.473648260795476,-6.157536906049812,-6.356077883404757,-6.511853403217552,-6.39624878257504,-6.074822951396896,-6.345463626473719,-6.4183392338292595,-5.735266108097653,-5.830013239501081,-6.2611977042214635,-6.127944678120194,-6.082901133797121,-6.108522307767827,-6.39807266126237,-6.581766515533263,-5.994419667444039,-6.525046895767378,-6.463727500134789
60,60,-6.255390149223726,-6.5947783343751745,-6.31614128860572,-6.501531447037639,-6.390652626318154,-6.399335592351392,-6.028808763371696,-6.363352494897835,-6.344793459141899,-5.806466839001517,-5.942471610185751,-6.200960260778445,-6.1765271453617645,-6.149376783137481,-6.142663817253134,-6.343225036446389,-6.434413885675642,-6.01805996606655,-6.4617251206055055,-6.368070074503377
61,61,-6.356129506725709,-6.433124850130543,-6.238307017999446,-6.442889506090199,-6.3025795843504495,-6.280993207407846,-6.043851489899781,-6.275717234070792,-6.2232427776494506,-5.994507484039144,-5.987243616638069,-6.1588294589647194,-6.136645567880956,-6.179724858565048,-6.230046157824651,-6.320431562929552,-6.397933561782023,-6.23759668640379,-6.554366218589895,-6.305198930118288
62,62,-6.395147067731363,-6.502631107721658,-6.234408596795833,-6.565457245384772,-5.977282224332984,-6.2113150778787025,-6.041990828941089,-6.41563510084746,-6.295403274061347,-5.916273989291432,-6.088392276492255,-6.180426909144138,-6.31919270724939,-6.3172095017389545,-6.2763365971715706,-6.323353103075664,-6.486703125698116,-6.190919872125554,-6.471637504621665,-6.449719161163819
63,63,-6.415152923866643,-6.46675999164506,-6.224649998597798,-6.3772857807090615,-5.9462769293481115,-6.287975259010091,-6.046812988253233,-6.213625561799628,-6.251338505235697,-6.057104991758316,-6.131929090023342,-6.230350555517661,-6.191115856874552,-6.224198377420847,-6.255289721539628,-6.444746459113525,-6.3637746863640094,-6.302492707015033,-6.573788443560039,-6.227011270920795
64,64,-6.505443300079053,-6.480725075619852,-6.275242508485122,-6.356159290000873,-5.7650795835301185,-6.175019187576217,-6.042981793539888,-6.2181896930150815,-6.289480346495245,-6.161355455085789,-6.170095286768111,-6.2409522082330895,-6.260550081621437,-6.26052663945687,-6.238507404418514,-6.491727252279202,-6.304125043666479,-6.289729375882695,-6.513452436521342,-6.396602899881941
65,65,-6.3955370480081255,-6.419671216466839,-6.230528671838854,-6.412158694962278,-5.717711908697591,-6.105760190874863,-6.090465970056545,-6.240364269778862,-6.2567663414710974,-6.044581379327681,-6.3749426926216035,-6.296613542065993,-6.153816371027089,-6.426876446026384,-6.374004504103939,-6.545553750897342,-6.502573757996944,-6.351832124856475,-6.45860539157957,-6.247541891530586
66,66,-6.395609241748384,-6.643117761461587,-6.345637112876299,-6.519466841034036,-5.638714546972479,-6.0941159299644525,-6.276707732229669,-6.274856597415699,-6.353437459706331,-6.255020455512605,-6.47442970213508,-6.402457151427668,-6.2650357333636295,-6.314780191103635,-6.204418686693539,-6.427994329115745,-6.286596226654685,-6.37236859088801,-6.488808265496268,-6.189668170907439
67,67,-6.470670755447226,-6.4734282965986125,-6.2868482921364945,-6.431084381485192,-5.549551422615559,-6.1686516292927385,-6.285181851705414,-6.247091074283056,-6.324536723096859,-6.3610286402163565,-6.50838895616751,-6.287397026143424,-6.31487112194501,-6.314442008864715,-6.275298205748878,-6.462552741819059,-6.380659523804585,-6.496588211030055,-6.437405815275895,-6.354503416633422
68,68,-6.536924269176724,-6.463953100207891,-6.308495555920711,-6.414505983484602,-5.647167038306754,-6.112215998356799,-6.217536896798349,-6.312889041445757,-6.287420731267779,-6.306488584274958,-6.703550985920783,-6.332526706444961,-6.397344080161006,-6.252821218144359,-6.1547820744507415,-6.496171671638651,-6.3645744523247965,-6.3016248549086615,-6.433955623835632,-6.232108853581553
69,69,-6.430653244388014,-6.600134899706167,-6.450217709929012,-6.352866202941012,-5.656227618491612,-6.2872198411798,-6.2697948620974095,-6.246967105816863,-6.316371613581094,-6.210372600587829,-6.700641861637348,-6.285357113705285,-6.278535968978151,-6.288585067873135,-6.278254596392294,-6.436944435215696,-6.454846713442016,-6.496474689667981,-6.525480235621995,-6.322904698165864
70,70,-6.492974734644693,-6.530241245323129,-6.30380045203543,-6.513440615581626,-5.643882527989121,-6.219055181168053,-6.266122538042513,-6.249781727945974,-6.248693324624536,-6.37120937305735,-6.817506864924678,-6.291639148415224,-6.325453905983279,-6.37723104626554,-6.338772565312495,-6.582812185176428,-6.399349994032095,-6.390838919378842,-6.462133088577113,-6.354278813633931
71,71,-6.4858145787446935,-6.6019398222892285,-6.207277578815637,-6.380041240737559,-5.760857052151926,-6.289536014797124,-6.193118700363183,-6.176011660225518,-6.255069254529727,-6.233019401951321,-6.883465592260209,-6.347604302607526,-6.3365627860944285,-6.2080515539963255,-6.2144183890772196,-6.466097119243409,-6.36129611106948,-6.295526820622785,-6.564580730732502,-6.278670399986496
72,72,-6.612736017876377,-6.578496822688653,-6.3173955998326985,-6.484964899176524,-5.777984515461565,-6.202957324108917,-6.256713532600862,-6.18078446170326,-6.268306025782039,-6.3650198710330566,-6.854089378739685,-6.360061920950412,-6.305677786536735,-6.3247129172229375,-6.300215713200436,-6.509032096540908,-6.446758729825992,-6.18983356789029,-6.5659944201906715,-6.318870277279635
