,step,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,seed11,seed12,seed13,seed14,seed15,seed16,seed17,seed18,seed19
0,0,-1.9555140664438095,0.3159963244894114,-2.573783105509821,-1.6572883639572393,0.20506632234126798,-1.523628106120281,-4.133112325399924,-3.022638606285919,-0.7878544770391257,0.397496476201523,-5.698338012068448,-0.9204863092132114,-1.1889007100726832,-1.6424716987655243,1.0497324037767541,-3.3936769864528604,-0.13559553695137083,-1.2661366650831545,-1.2389645217408782,-1.807813769476474
1,1,-3.414882495228022,-0.17602921975553956,-6.755893179690061,-3.1738950766329497,-0.18229948176713817,-2.4293202938669456,-4.578064597304259,-5.675242016506253,-1.3500039858721093,-0.15738957972389417,-4.148675408316149,-1.6094341097900933,-1.8850226250676525,-3.3391183748673843,0.8035611005549155,-5.666227720128704,-0.6080639822261016,-2.318322049728083,-2.464015163948749,-2.9076136925675327
2,2,-6.944128130054988,-0.7585584834564262,-3.3530996756406983,-5.4353161257004885,-0.644444264339505,-4.203471412478221,-4.344717279821335,-4.087000087236781,-2.158616997534805,-0.8219118315382639,-5.796904097234838,-2.6049124313159897,-2.900777659496003,-4.800660574254816,0.5154246310764012,-3.976042213522326,-1.2275419508394771,-4.26839995136144,-4.908741512727042,-5.00111701633928
3,3,-3.6641984858090573,-1.4527703550386915,-3.2624520318798567,-3.4145071652806616,-1.1793184475225822,-6.218758078699083,-5.662442064399859,-3.6549008961728826,-3.403281404874543,-1.7633022930519842,-5.437017673548002,-4.18314317693784,-4.6193269964615675,-3.037460177719561,0.21019181434973352,-3.943699829606514,-2.0644077977122124,-4.616557618887444,-3.6835118160747227,-4.446497258322473
4,4,-3.0536548576300593,-2.4002009809797653,-4.064593000641454,-2.8163470788314315,-1.8412853352675378,-3.662612003274644,-5.604803442799372,-4.014520388928216,-5.278808325152831,-3.1136712272173344,-4.800744198265176,-5.22489033152637,-4.947527516289321,-2.629039955544749,-0.13818170229555116,-4.688303563328545,-3.4231181466131324,-3.174440033032488,-2.7361785986585576,-3.423982986618792
5,5,-3.1651025749102,-3.6757217112020477,-6.057583706473523,-2.8850542453686554,-2.728347159265951,-2.9604517873558707,-4.824579969378785,-4.864577787383769,-4.172403014535423,-4.505130430614281,-5.087519399368087,-3.749774335332744,-3.6094121741658913,-2.8231122477671193,-0.5205103059809844,-5.69725713385659,-4.8747890716235185,-2.6865008279540463,-2.4345537393790457,-3.1047046427836573
6,6,-3.7111886070202766,-4.9124237516423985,-5.526459731078661,-3.1765742468434888,-4.041565404732029,-2.8545860375909595,-5.043516742741647,-5.838684660335492,-3.063991933903541,-3.0526750720065445,-5.90593218106558,-3.0782120921563387,-3.020740010398627,-3.3135811099082497,-0.98047033943456,-5.48637202068011,-3.372724828243689,-2.527860552798481,-2.515418124004946,-3.147352665949223
7,7,-4.798293207629257,-3.8448067456492727,-4.282084405248643,-3.91135218714265,-4.974400314814734,-3.0832149632853065,-5.853117587089529,-5.137061035004639,-2.581859218736945,-2.2709584081411873,-6.036622136802898,-2.6710162327487676,-2.8057503186234984,-4.324669372398831,-1.5518438496397007,-4.625103797800715,-2.619385808825389,-2.6987864200856175,-3.0172386971289353,-3.4798039463292127
8,8,-6.627486195319109,-2.9844652268105207,-4.005623290921714,-4.932181587559146,-3.917246461079748,-3.5794125601679387,-6.40280284724184,-4.405389684265933,-2.3990487880344356,-1.86476969984538,-5.570585687965957,-2.5331902598302762,-2.8236313395685615,-5.526718269373895,-2.2259058801735105,-4.5278053525795094,-2.2271785362858427,-3.061713980576839,-3.673953280419396,-4.0744322476434425
9,9,-5.677505126181053,-2.5117336960814605,-4.232226406997381,-5.660488089192985,-3.0318622571032456,-4.441577729884629,-5.405589076196751,-4.319587638349829,-2.4232568885429004,-1.6575822512573342,-5.325245368798556,-2.599022510338965,-2.963803025200111,-4.5964178319548425,-3.123556374407514,-4.881424239832611,-1.9915119491301165,-3.6375438660308075,-4.750220292377879,-4.915608973857613
10,10,-4.577916660267982,-2.2212542987970987,-4.914490706370476,-4.712747739469682,-2.6288812314732097,-5.884710979900586,-5.177157667189755,-4.512224127297613,-2.5965556863058996,-1.698245005947679,-5.625698629971654,-2.8114218118345513,-3.20656952231753,-3.807662758735718,-4.3970237707139965,-5.430500081801622,-1.9840857435158532,-4.688852827924379,-5.361752183829881,-5.645506718130166
11,11,-4.163746021618368,-2.1397937184792974,-6.167788558074925,-4.093420867366588,-2.302876915750916,-6.790410383965256,-5.589071697327817,-5.2295624077604455,-2.876421504629744,-1.8035298800091257,-6.063614895758596,-3.0853360222515835,-3.6015776528105885,-3.5329950411316737,-4.7477221481555345,-5.806707784142917,-2.1437627111795963,-5.4095806633612895,-4.427695557207656,-5.327268547858414
12,12,-4.082949491087931,-2.134647258901968,-6.412626157456316,-3.8903690054110114,-2.208664551053039,-5.259044108021066,-6.3815965418968,-5.856491034968208,-3.3227298123644298,-1.9818927945254425,-6.362501965123781,-3.5122463407491913,-4.13692463005479,-3.542420230230798,-3.6534778901511284,-5.539714026790522,-2.341086570582989,-4.960873109470717,-3.7662306570063,-4.470383620550243
13,13,-4.244821884024725,-2.1592162274121782,-5.423609930431558,-3.7802752633969052,-2.1625242374126996,-4.44724769898364,-6.21037901876078,-5.698788938439952,-3.9724639457103987,-2.268488706093195,-6.011159744305701,-3.978742914063335,-4.869381145354609,-3.8086950602012717,-2.96871276677852,-5.18073031994372,-2.6170941377722747,-4.254994948685887,-3.4835742323533885,-4.195532245633865
14,14,-4.677974130469269,-2.2787458505085247,-4.859162065165458,-4.0013621506895385,-2.2551113672641923,-4.081508598878827,-5.641464101022569,-5.013396322058435,-4.639800696855938,-2.6413332817768347,-5.700168479486513,-4.82360648195426,-5.420478143821391,-4.335169015855072,-2.5287064802262718,-4.980976827556585,-3.075844350613302,-3.8766468583034523,-3.4078391007025437,-4.050326028818165
15,15,-5.386912695388021,-2.5050072967459047,-4.756155704920132,-4.406681297132265,-2.401683272058103,-3.968506642711121,-5.653519252984136,-4.746239322337565,-5.331343635487032,-3.185892561145723,-5.803032066674137,-5.358781164035361,-5.483595509328121,-5.1686136166178125,-2.2499033714325516,-5.199541765079382,-3.6979529914078864,-3.6466323976553183,-3.5518883001547246,-4.056427972116812
16,16,-6.462420008010123,-2.7698065494807533,-4.9683760632566845,-4.809068469022568,-2.6672822079696696,-4.037941420078113,-6.034233938969121,-4.865171797571736,-5.003459023502913,-3.8957497955186726,-5.899184503824094,-5.410062285206699,-4.870951139785958,-5.564780873650828,-2.1351423912677014,-5.635951962331423,-4.281228286880574,-3.6260156708206845,-4.0076272741269685,-4.265953995106652
17,17,-6.822214524517672,-3.093673281013702,-5.681086616055256,-5.48010508588094,-2.9241649642221677,-4.362518428498714,-6.503702636250759,-5.218749997543382,-4.472900119155545,-4.541665103363969,-6.179575173641194,-4.83221500972753,-4.547294723870445,-4.948109886693289,-1.9844140826087333,-5.994724940306668,-4.883881258234933,-3.7834724226836793,-4.528862069942286,-4.626634730224434
18,18,-5.895007841003886,-3.3315540668694257,-6.497435019453301,-5.522164043896571,-3.3099130371656202,-4.796753995585715,-6.4536840120027215,-5.735286502243495,-4.129638631869027,-4.747253214600864,-6.2701520022233455,-4.312771651637931,-4.259604073686542,-4.467060483583519,-2.0055421035144394,-5.98750027803171,-4.837593305631711,-4.140298770091729,-5.231588973671921,-5.024855171642919
19,19,-5.258988478766906,-3.9207874934845752,-6.491626011121789,-5.232667788979274,-3.661490811115356,-5.63107395634644,-6.046098986965769,-5.9821921566794245,-3.790440263206307,-4.429399903239538,-6.070100405730757,-4.036754198305487,-4.0233353461834405,-4.184291419093637,-2.063632266535705,-5.685233789462045,-4.356500036955771,-4.482015435703216,-5.445096285828881,-5.680301024581799
20,20,-4.961881664059098,-4.33896742241632,-5.787674123004725,-4.88778395020533,-4.16776400780158,-6.670413892403561,-5.954144314425181,-5.573688905096662,-3.6663630250097605,-3.995284202827859,-5.988731483602302,-3.888860099975716,-4.00532989537339,-4.214524875298797,-2.1220923054350647,-5.427170448371275,-3.9032114745074744,-5.067021372497223,-4.9152418286040955,-5.567268114729203
21,21,-4.972347584603404,-4.9739560650441765,-5.47918149582132,-4.7562751614488805,-4.8183952801629815,-6.95693484819803,-6.258247555435733,-5.404457187829744,-3.606917581514249,-3.595132877342746,-5.899221239252978,-3.863188230795389,-4.0767450263138,-4.447324432044805,-2.2503661251608906,-5.521532666361585,-3.6128036734471314,-5.490409796809347,-4.465909474532382,-5.475718275933122
