,step,seed0,seed1,seed2,seed3,seed4,seed5,seed6,seed7,seed8,seed9,seed10,seed11,seed12,seed13,seed14,seed15,seed16,seed17,seed18,seed19
1846,1846,-8.504521632309237,-8.160788223042934,-8.239785643485332,-7.962704292512196,-8.160210655417467,-8.117944839539568,-7.990016970193448,-8.041964016025938,-7.915569939297449,-8.360798415784876,-7.892372121874888,-8.358740048708354,-8.060577474611373,-8.200515354824185,-8.12213623650421,-8.204093224474823,-7.9611851637990405,-8.309977596372017,-8.23089417436866,-7.928377000809598
1847,1847,-8.60062561347128,-7.968484506199855,-8.185298148111535,-7.9384404077477075,-8.272480836494633,-8.227430703205581,-8.063262441626865,-8.10378147355739,-7.848093299735013,-8.3214778118339,-7.96548590100938,-8.382853720518773,-8.036323306357867,-8.255545017566284,-8.071104175867047,-8.136205983513502,-8.078712244661526,-8.277269446852216,-8.182669037740851,-8.034391014574993
1848,1848,-8.559908694318938,-8.024571239517808,-8.181179449304052,-7.815948618263482,-8.303692985119088,-8.342281442565067,-8.08304004601477,-8.06418431360418,-7.862544309349076,-8.309334100804664,-7.950935046234416,-8.29701236943715,-8.036162302969798,-8.27308713232999,-8.117374069152328,-8.089135523142891,-7.978958784548733,-8.280570548301329,-8.217143278317613,-7.842079636700869
1849,1849,-8.549580532928013,-8.166954838146003,-8.332591327984789,-7.91042354030316,-8.145834971379367,-8.193682950995061,-8.118410734537315,-8.150422787835735,-7.839652878434638,-8.26567353817708,-7.892569324415354,-8.337134353819344,-8.108168313535867,-8.232502634345582,-7.957977490155874,-8.06925617891476,-8.037928899942564,-8.276468039011531,-8.211057605756867,-7.958255948510206
1850,1850,-8.601499031165053,-8.185241096446598,-8.196918783752476,-7.977326666519807,-8.189659119564169,-8.279802446428809,-8.012772724717777,-8.155700968757412,-7.972075820693873,-8.283243601985916,-8.069296261254856,-8.26197510521613,-8.13556338576991,-8.167586074191876,-8.154535491440187,-8.165197889502045,-8.027716630421336,-8.327787915075959,-8.235357459626243,-7.938202234867312
1851,1851,-8.49990936531146,-8.018111756491649,-8.19829708168738,-7.862578965540353,-8.174336713790568,-8.282161209276905,-8.02392352077377,-8.007275377263557,-7.884936577406007,-8.323794701472492,-7.916806188114549,-8.338116244233351,-8.175635424162516,-8.166171352021538,-8.009978435315904,-8.136300738314366,-8.146935749826199,-8.329044791158239,-8.27739591234713,-7.8572118292303585
1852,1852,-8.614109368837195,-8.200053029717491,-8.091691103427317,-7.920260026805659,-8.326856734543869,-8.277609712650056,-8.118419718268967,-7.982932446674767,-7.8071135485307686,-8.257869411464702,-7.995364692153173,-8.258211434734639,-8.018019599310929,-8.2725947532498,-8.13539597900584,-8.118263963706505,-8.135451904380266,-8.45580800694369,-8.33380090955255,-7.836008534908662
1853,1853,-8.479272645763372,-8.061543918198955,-8.25494952558538,-7.815321039394552,-8.318780247083915,-8.283543832683984,-8.13964241167828,-8.020868769240234,-7.9717903520312445,-8.401453007074668,-7.979132103482365,-8.433011197913055,-8.13098875667004,-8.254685153282507,-8.121310325541653,-8.123201165841566,-8.08816412528148,-8.300812898421801,-8.28144812061754,-7.872557610044208
1854,1854,-8.593330147629239,-8.08546096661798,-8.24540641986845,-7.928466098085941,-8.191441222952538,-8.241543735506966,-8.198263922035006,-8.16894407361014,-7.786013942800503,-8.2674364910025,-7.8945501145381725,-8.293077094119864,-8.044257119808954,-8.113320030609332,-8.087853359507987,-8.195135680107125,-7.976649095173485,-8.429720320029093,-8.378030032225782,-7.861611087231496
1855,1855,-8.520023621413618,-8.144100951007234,-8.121794565876387,-7.9191335461902375,-8.133136753074242,-8.292296718179143,-8.090264905082003,-8.037185157655081,-7.910139446324246,-8.354221103989005,-7.99904909479218,-8.43539677356634,-8.105293063996907,-8.228677637589962,-8.178407504744534,-8.123809601814576,-7.992185630512576,-8.420283317513093,-8.13537931947564,-7.913517812279
1856,1856,-8.568744003528838,-8.078706491931241,-8.185785660414677,-7.925292699523088,-8.160138836553246,-8.295935222506404,-8.169968376857462,-8.03737017059805,-7.906705985820138,-8.384237891936513,-7.915094965581987,-8.302682431890124,-8.093834042530805,-8.142608920367781,-8.144325726885135,-8.231604108934667,-8.020804027373691,-8.43728190565432,-8.257899308655075,-7.842981919812251
1857,1857,-8.594663661152092,-8.04626972304521,-8.238998582332606,-7.8471588515627335,-8.248416585507417,-8.257520681011734,-8.085065542184077,-8.008849573617672,-7.8636303358816955,-8.297808753116454,-7.818703132303617,-8.353218221402019,-8.213631800507196,-8.30446580360359,-8.03702420534667,-8.12457591107008,-7.957893963234265,-8.380749351343878,-8.227604771594248,-7.879984002523894
1858,1858,-8.607653914556172,-8.129380161042748,-8.263495323978974,-7.892675525745014,-8.279614341425638,-8.196131859518866,-8.081581468602582,-8.097764068698236,-7.840339542814337,-8.315293874345196,-7.966551065831769,-8.401005243764462,-8.142121797845855,-8.166420520961656,-8.04886798510055,-8.230340061829517,-7.948428501539647,-8.425688379169248,-8.317411062584084,-8.020821046043801
1859,1859,-8.550564231180173,-8.172621618911927,-8.065624095412785,-7.83049059442784,-8.221448673661557,-8.228661473434483,-8.194294965589476,-7.94794013319173,-7.953608040666204,-8.223146069825857,-7.890789339137406,-8.477179749555578,-8.099058547166257,-8.252745566031368,-8.069084335749267,-7.947856744283407,-7.990102644432978,-8.352620723630924,-8.221618552164013,-7.837505226018288
